,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
5151,3.39,91.99,10116,2.24,ashworth,3451.0,1.04,0
18354,17.21,71.25,23755,2.25,bullard,3453.0,7.220000000000000,0
16837,27.67,67.19,13695,2.08,brinkley,3454.0,0.86,0
64941,0.35,94.59,20731,2.63,jorgensen,3454.0,1.05,0
45250,0.56,95.59,5033,1.93,frisch,3454.0,1.0,0
46561,4.31,84.87,11882,7.95,galvin,3455.0,1.31,0
118189,0.42,95.41,11610,2.09,scanlon,3456.0,0.97,0
88136,17.64,76.7,20523,2.53,mcwilliams,3458.0,1.1800000000000000,0
76416,14.97,78.91,13367,3.04,layne,3458.0,1.06,0
41285,2.28,87.89,5401,5.33,faris,3459.0,2.15,0
30021,1.42,94.08,5791,1.95,darrow,3462.0,1.24,0
79198,6.3,87.21,4888,2.37,liston,3466.0,2.33,0
38647,17.88,77.06,3339,1.59,elbert,3467.0,1.23,0
120434,2.83,91.65,6048,2.51,scofield,3469.0,1.23,0
109852,1.77,93.67,8972,2.35,rauch,3471.0,1.02,0
41267,2.45,77.96,6257,13.36,faria,3472.0,3.74,0
3481,1.11,93.68,7725,3.07,angell,3473.0,0.95,0
20254,34.7,58.46,3476,3.25,camper,3473.0,0.8300000000000000,0
56928,0.17,94.34,6961,2.93,heffernan,3473.0,1.07,0
19083,7.84,86.38,5176,2.03,bushnell,3476.0,1.35,0
13066,19.89,74.91,18510,1.92,bledsoe,3479.0,1.05,0
98724,1.23,89.04,3248,2.22,olney,3480.0,5.17,0
134291,10.06,84.67,12836,2.12,thrasher,3481.0,1.36,0
43085,0.43,93.15,9606,4.81,fiore,3486.0,0.6100000000000000,0
124090,0.36,94.59,6576,2.77,silverstein,3487.0,1.07,0
7610,12.54,57.22,3621,15.24,baptista,3488.0,10.52,0
56756,4.85,90.43,41275,2.36,hebert,3488.0,1.0,0
80628,8.54,86.09,9533,2.51,loveless,3489.0,1.17,0
122356,7.48,87.32,8514,2.31,sharkey,3492.0,1.5,0
141971,1.2,93.27,7251,2.94,voigt,3492.0,1.17,0
53958,32.93,61.32,3268,2.29,gwynn,3494.0,0.0,0
93166,0.28,95.61,4352,1.75,moynihan,3495.0,0.97,0
17426,37.42,58.17,11344,1.79,brownlee,3498.0,0.8800000000000000,0
59064,1.74,92.35,3738,2.38,hine,3502.0,1.87,0
20587,4.68,89.67,35266,2.09,cantrell,3505.0,1.63,0
118386,0.32,95.3,24543,2.08,schafer,3505.0,0.91,0
47294,25.04,68.71,13536,2.62,garvin,3509.0,1.6,0
97856,0.15,95.59,5901,2.61,ochs,3509.0,0.83,0
75017,0.5,94.48,4404,2.97,landes,3509.0,1.07,0
132734,25.7,69.51,3417,1.93,tart,3510.0,1.5800000000000000,0
26949,0.57,94.77,6887,1.93,corwin,3510.0,1.1100000000000000,0
106581,0.23,94.09,3877,3.07,poulsen,3511.0,1.34,0
101190,0.41,94.25,16559,3.43,pappas,3512.0,0.8700000000000000,0
50732,19.51,75.32,11453,2.04,gooch,3512.0,1.4,0
44918,2.83,90.3,3671,3.46,freer,3516.0,1.72,0
28106,17.06,78.05,5878,1.63,crossley,3517.0,1.4500000000000000,0
32323,7.33,83.74,14629,2.24,dennison,3517.0,4.3,0
115243,0.34,95.31,11399,2.14,rupp,3519.0,0.9200000000000000,0
92283,2.26,93.17,4332,2.33,moorhead,3520.0,0.76,0
66420,0.0,94.31,3974,3.55,kapp,3523.0,0.63,0
145017,4.27,83.45,7642,2.72,whiteman,3529.0,7.49,0
40479,0.62,95.77,4535,1.48,ewald,3533.0,0.84,0
73693,0.0,95.05,4323,2.24,kushner,3533.0,0.83,0
51474,0.3,94.89,13058,2.32,graff,3535.0,1.2,0
21057,20.87,72.24,4524,3.38,cargill,3536.0,1.46,0
106419,0.22,94.81,3157,2.6,posner,3537.0,1.27,0
125248,9.28,85.89,9102,2.1,slocum,3538.0,0.9100000000000000,0
144797,0.0,95.78,3787,1.87,wexler,3539.0,0.98,0
52423,16.82,78.03,11563,2.27,grissom,3539.0,1.02,0
6722,0.54,92.96,7731,3.41,bahr,3541.0,1.6100000000000000,0
92978,1.15,66.79,4173,27.82,motta,3546.0,2.4,0
113566,22.65,69.45,3188,2.63,rolland,3547.0,2.73,0
106084,28.12,66.66,11764,2.11,ponder,3550.0,1.02,0
52370,5.23,86.75,3615,1.83,grinnell,3551.0,3.7,0
126394,0.41,94.76,15962,2.06,sorenson,3552.0,1.1800000000000000,0
116975,0.24,95.13,8416,2.09,sandberg,3553.0,1.18,0
95950,18.24,75.31,11218,2.71,newsom,3555.0,1.47,0
48587,0.39,95.5,7703,1.97,getz,3556.0,1.0,0
12836,30.64,62.8,11669,2.83,blakely,3556.0,0.98,0
111170,1.06,94.31,13889,2.38,renner,3560.0,0.99,0
26799,5.14,90.33,12168,1.97,cornwell,3560.0,0.9,0
110913,0.22,94.99,10802,2.08,reiter,3562.0,1.48,0
4265,0.79,73.46,3289,16.57,anselmo,3562.0,8.51,0
134796,31.36,62.63,15442,2.4,tinsley,3563.0,0.98,0
97015,3.76,91.93,3246,2.25,normand,3563.0,1.07,0
56078,25.7,68.42,16842,2.42,haskins,3567.0,1.24,0
110005,1.2,93.89,6395,2.39,rawson,3567.0,1.3600000000000000,0
147787,29.4,66.08,6839,1.75,yarborough,3569.0,0.94,0
144434,0.34,95.49,11432,2.1,wenzel,3569.0,0.91,0
110001,41.6,52.85,11679,2.16,rawls,3575.0,0.91,0
44703,0.91,94.93,12079,1.92,frantz,3576.0,1.1,0
15651,26.68,68.58,7004,1.5,bozeman,3577.0,0.8700000000000000,0
101145,0.99,94.96,6350,2.36,pape,3580.0,0.55,0
138002,0.4,95.39,3213,1.9,ullman,3584.0,1.03,0
81318,27.78,66.67,14850,1.84,lundy,3586.0,1.33,0
126977,0.49,94.54,7760,2.33,sperry,3586.0,1.2,0
106869,7.64,87.62,5800,2.41,prendergast,3595.0,0.83,0
60599,0.68,92.4,10711,5.04,horan,3603.0,0.73,0
92689,9.24,83.52,11700,4.08,morrell,3603.0,1.37,0
126592,37.73,56.95,3231,1.86,southall,3604.0,0.78,0
134184,0.22,95.28,7654,1.71,thomsen,3604.0,1.56,0
144637,2.7,92.68,5626,2.15,westcott,3605.0,1.09,0
122106,0.0,77.85,3440,1.72,shaheen,3605.0,16.98,0
113236,24.33,66.8,5100,3.78,roebuck,3607.0,1.96,0
97254,0.39,96.12,18891,2.08,nowak,3610.0,0.7000000000000000,0
145211,14.9,80.28,10321,1.78,wicker,3611.0,1.01,0
65065,36.03,54.58,3428,7.23,joubert,3612.0,0.44000000000000000,0
127127,11.53,83.98,7592,1.69,spires,3623.0,0.97,0
146892,34.6,59.9,46240,2.22,woodard,3628.0,1.0700000000000000,0
37947,0.22,94.22,5428,2.86,edelman,3628.0,1.22,0
25012,10.49,84.28,4509,2.13,cleaver,3629.0,1.35,0
56084,8.02,86.24,3081,2.6,haslam,3631.0,1.3600000000000000,0
41221,0.42,95.33,6897,2.62,farber,3632.0,0.71,0
26431,12.01,82.46,9780,2.59,coombs,3637.0,1.05,0
97971,25.85,69.03,35020,2.11,odom,3639.0,1.03,0
137234,16.85,72.44,5904,4.79,tull,3641.0,3.47,0
127674,12.55,82.57,18080,1.89,staley,3642.0,1.33,0
58142,15.88,78.48,19183,2.23,herndon,3647.0,1.28,0
61681,11.55,83.31,4321,2.92,humbert,3648.0,0.8800000000000000,0
78794,12.39,82.8,13830,2.39,linder,3649.0,0.75,0
134254,2.13,92.53,6067,2.55,thorp,3650.0,1.29,0
74227,8.58,84.48,8003,2.82,lacroix,3653.0,2.35,0
129204,3.31,91.71,14317,2.22,stoddard,3660.0,0.97,0
21166,0.41,93.51,4343,2.74,carlsen,3660.0,1.5900000000000000,0
95304,23.81,71.21,23843,1.9,neely,3660.0,0.86,0
101598,29.3,63.46,6075,1.83,paschal,3661.0,2.84,0
115756,1.62,90.34,5496,4.35,sabin,3661.0,1.58,0
114031,0.39,92.85,9333,4.98,rosenbaum,3662.0,0.63,0
110895,0.68,94.87,7334,2.02,reiss,3664.0,0.98,0
93471,0.17,95.3,4084,2.2,muldoon,3665.0,1.44,0
8394,16.43,78.05,16689,2.0,bartley,3667.0,2.02,0
68722,4.4,90.41,12717,2.25,killian,3668.0,1.1800000000000000,0
46123,12.07,83.06,12805,2.44,gaffney,3670.0,0.79,0
24939,0.74,94.31,8906,2.64,clausen,3674.0,1.05,0
51965,9.41,84.52,3954,2.2,greenleaf,3677.0,1.87,0
111920,2.45,90.78,9128,2.4,rickard,3677.0,1.8600000000000000,0
16952,1.14,94.4,3605,1.75,broadbent,3684.0,1.16,0
114820,0.46,94.17,3258,3.22,ruddy,3686.0,1.2,0
11035,3.22,88.62,9614,5.28,bernier,3687.0,1.03,0
129201,0.54,93.83,6664,2.49,stockwell,3687.0,1.3,0
6145,0.98,80.86,6014,13.42,azevedo,3688.0,2.41,0
27084,0.46,93.85,21446,2.86,cote,3688.0,1.3400000000000000,0
28734,8.29,70.66,12211,2.34,curley,3691.0,17.08,0
35724,12.51,81.69,11880,2.54,doughty,3692.0,1.29,0
135938,1.46,91.52,6666,2.03,towne,3693.0,3.43,0
135273,0.91,77.97,4399,4.14,toma,3694.0,12.16,0
2887,0.78,78.13,9567,16.68,amaral,3695.0,1.81,0
9474,1.4,94.22,15045,1.96,beckman,3698.0,0.95,0
101499,11.34,84.02,13753,1.91,parrott,3698.0,0.99,0
96436,0.29,93.72,4158,3.39,nilsen,3698.0,1.2,0
10822,0.4,94.79,4988,3.03,bergmann,3700.0,0.78,0
80514,0.0,94.41,3309,2.81,loughlin,3700.0,1.18,0
62756,2.43,91.62,6388,2.63,ingersoll,3701.0,1.4300000000000000,0
15764,9.48,85.41,13603,2.0,braden,3703.0,1.23,0
52291,24.83,69.62,24819,2.23,griggs,3707.0,1.28,0
95896,1.84,92.69,14292,2.11,newcomb,3707.0,1.3600000000000000,0
127986,6.35,88.28,15004,2.15,starkey,3708.0,1.4300000000000000,0
2464,0.63,75.96,5860,4.62,albano,3709.0,16.66,0
145034,29.37,64.22,11334,2.61,whiteside,3709.0,1.02,0
98635,26.29,68.8,5808,1.81,oliphant,3713.0,1.07,0
6405,4.32,91.39,3380,1.75,backer,3713.0,1.3000000000000000,0
95843,7.2,75.55,4997,9.71,neves,3715.0,3.36,0
43406,0.58,95.38,8852,1.81,fleck,3717.0,0.98,0
90291,11.69,83.1,7871,2.5,milburn,3717.0,0.8300000000000000,0
66498,1.26,81.51,3401,7.23,karam,3717.0,7.18,0
14821,2.84,90.03,4014,2.72,borland,3718.0,2.12,0
47997,0.59,94.9,6810,2.48,geller,3719.0,0.87,0
19622,42.61,51.41,8391,2.74,cade,3720.0,0.95,0
54320,2.7,89.4,3075,2.89,hagar,3731.0,2.67,0
146413,0.5,95.6,9816,1.42,witte,3731.0,1.06,0
83292,17.47,77.58,16546,2.12,malloy,3733.0,0.9,0
84917,1.03,55.64,4860,38.68,marti,3735.0,3.39,0
61126,13.97,80.71,9192,2.57,hoyle,3737.0,1.0900000000000000,0
75743,10.37,84.51,6712,2.52,lash,3745.0,0.94,0
49687,0.37,94.59,10235,2.5,glaser,3747.0,0.8100000000000000,0
120910,1.87,92.43,11061,2.11,seeley,3748.0,1.61,0
61505,27.01,66.29,22371,2.76,huggins,3749.0,1.68,0
11020,0.66,93.81,7253,2.81,bernhardt,3750.0,1.4,0
118616,0.12,94.49,5719,2.48,scheer,3750.0,1.25,0
4709,8.7,85.56,16499,2.22,arnett,3752.0,1.3600000000000000,0
134141,2.09,92.7,4068,2.21,thoma,3754.0,1.32,0
93152,2.4,93.37,37050,1.91,moyer,3756.0,0.8800000000000000,0
57837,1.88,92.83,51081,2.06,hensley,3758.0,1.45,0
15551,21.1,74.44,14383,1.72,bowser,3758.0,0.71,0
102271,19.7,73.54,5137,2.39,peake,3758.0,1.5500000000000000,0
118694,1.65,93.12,13016,2.42,schell,3759.0,1.23,0
36496,0.12,96.7,6034,1.47,duda,3762.0,0.98,0
5635,0.96,94.6,4182,2.22,auger,3764.0,1.0,0
77266,2.53,93.42,5544,1.68,lejeune,3777.0,1.28,0
126835,9.21,83.6,18902,2.31,spaulding,3777.0,2.5300000000000000,0
43355,0.49,95.48,10497,1.93,flannery,3779.0,0.76,0
63269,7.59,86.97,15539,2.57,iverson,3782.0,0.98,0
12493,0.23,94.93,6897,3.07,bischoff,3792.0,0.76,0
87085,15.77,78.93,24668,2.45,mcelroy,3794.0,0.91,0
3932,0.54,93.74,7938,3.59,appel,3794.0,1.06,0
96057,6.49,88.45,4789,1.8,nicely,3795.0,1.15,0
54061,0.55,91.18,5258,5.15,haber,3799.0,1.6000000000000000,0
60062,29.8,65.06,30231,1.98,holley,3800.0,0.99,0
87745,0.49,94.31,4661,3.03,mcloughlin,3804.0,0.97,0
7078,0.94,92.49,13326,2.78,bales,3804.0,1.6800000000000000,0
6876,2.77,92.9,3392,2.27,bakker,3805.0,0.0,0
138111,2.57,92.51,6839,2.3,underhill,3805.0,1.02,0
125110,23.29,71.31,4075,2.28,slay,3807.0,1.26,0
128996,2.96,89.85,5411,3.77,stillman,3809.0,1.46,0
92504,0.36,92.66,3858,4.92,moretti,3810.0,0.8000000000000000,0
69025,0.26,93.89,3521,3.04,kinsman,3812.0,1.1400000000000000,0
89667,1.01,94.88,20771,1.96,metzger,3814.0,0.92,0
40486,31.14,62.31,4794,3.0,ewell,3815.0,0.88,0
146947,2.09,90.84,5505,3.05,woodman,3819.0,1.9900000000000000,0
27214,4.22,88.18,4144,2.92,countryman,3820.0,2.59,0
86133,7.29,87.76,9085,2.1,mayhew,3825.0,1.1000000000000000,0
9493,12.39,82.47,11876,1.88,beckwith,3827.0,1.21,0
92965,41.06,52.47,10274,2.26,motley,3829.0,1.32,0
129520,4.68,90.44,6693,2.05,stott,3830.0,1.3,0
47008,1.61,90.04,4729,3.36,gard,3832.0,3.7000000000000000,0
76537,24.56,69.78,6915,2.72,leake,3833.0,1.03,0
124832,2.14,92.55,10841,2.0,skidmore,3835.0,1.96,0
62123,3.19,90.84,7862,3.37,hyland,3839.0,1.04,0
54868,1.2,93.41,10944,2.32,hamel,3842.0,1.25,0
86801,14.79,79.73,17875,2.18,mccord,3850.0,1.4500000000000000,0
115317,6.13,88.87,4701,2.32,rusk,3850.0,1.57,0
47677,18.5,75.77,6318,3.09,gaynor,3851.0,1.0,0
126393,0.28,94.38,28069,2.61,sorensen,3855.0,1.12,0
68658,2.75,93.54,4290,1.72,kilburn,3855.0,0.6600000000000000,0
97922,2.39,91.44,31349,2.98,odell,3860.0,1.3400000000000000,0
91059,29.57,61.58,5570,4.17,mitchel,3866.0,1.89,0
62134,29.11,64.61,8440,3.21,hylton,3867.0,0.81,0
6371,0.5,95.13,13057,2.01,bachman,3872.0,1.1000000000000000,0
77565,0.48,94.62,11191,2.58,lenz,3879.0,1.05,0
103225,0.0,95.84,3653,2.03,perlman,3884.0,0.79,0
145236,21.94,72.38,9489,1.93,wicks,3886.0,1.15,0
80625,23.63,70.22,13787,2.31,lovelace,3886.0,1.2,0
108760,0.48,95.44,9311,2.0,rafferty,3890.0,0.9200000000000000,0
58206,0.47,94.6,12202,2.2,herrick,3892.0,1.24,0
49952,0.23,95.73,4267,2.39,gluck,3897.0,0.66,0
113848,1.01,93.49,6254,2.48,rood,3899.0,1.31,0
49192,9.18,84.07,5293,3.74,gillett,3903.0,1.46,0
108350,7.79,78.24,3452,5.36,quinton,3904.0,5.79,0
132068,6.9,87.38,9808,3.03,taggart,3907.0,1.02,0
46599,0.43,89.34,5168,8.73,gambino,3911.0,0.8300000000000000,0
63541,0.51,94.68,5865,2.56,jaffe,3912.0,1.06,0
57399,0.86,94.38,3360,1.99,hellman,3913.0,0.99,0
37958,0.57,89.06,3847,3.46,eder,3916.0,5.51,0
51052,1.24,94.01,4110,1.95,gorton,3921.0,1.19,0
104755,3.39,90.99,8446,2.04,pinkerton,3923.0,1.7800000000000000,0
107799,4.97,88.0,15126,2.67,purdy,3925.0,1.66,0
62150,4.99,90.02,8104,2.54,hynes,3928.0,1.1,0
124087,4.14,90.65,7602,2.54,silvers,3932.0,0.96,0
136046,2.01,93.62,6816,2.27,trainor,3933.0,0.82,0
13363,0.54,94.88,3673,2.59,blumenthal,3935.0,0.9300000000000000,0
13659,1.19,92.84,5042,2.46,bodine,3936.0,1.3200000000000000,0
127554,1.04,94.22,5186,2.78,stadler,3943.0,0.71,0
58593,39.44,53.98,4037,3.05,hibbert,3943.0,1.0700000000000000,0
129334,0.94,94.0,12032,2.32,stoll,3944.0,1.26,0
51765,9.86,72.25,5365,15.3,grau,3945.0,1.2,0
78644,9.93,83.77,4289,1.98,lillie,3946.0,2.24,0
101830,14.15,80.28,29327,1.85,pate,3950.0,1.79,0
64441,3.07,91.49,7956,2.44,jenson,3953.0,1.48,0
49276,2.28,92.35,3910,2.38,gilroy,3955.0,1.4300000000000000,0
53744,0.71,92.8,3362,2.41,gust,3955.0,3.04,0
68759,14.01,80.27,14087,2.51,kilpatrick,3956.0,1.33,0
107877,16.55,78.95,16686,1.93,purvis,3958.0,0.75,0
108312,1.72,92.68,10302,3.05,quinlan,3959.0,1.09,0
135744,9.25,83.87,5004,4.12,torrey,3960.0,0.8200000000000000,0
43467,37.7,55.82,6234,2.25,flemming,3961.0,1.3,0
26834,0.0,91.0,4021,7.04,corrado,3963.0,0.75,0
82621,7.23,85.78,15375,2.82,mahan,3965.0,2.0300000000000000,0
108952,14.69,79.92,21518,2.3,raines,3966.0,1.17,0
119677,0.46,95.36,5169,2.32,scholz,3971.0,0.64,0
49363,0.39,95.7,3093,1.55,ginsburg,3971.0,1.26,0
45853,3.5,81.52,5464,6.02,furtado,3984.0,5.16,0
78081,2.68,92.47,5407,2.13,levitt,3986.0,1.1600000000000000,0
21438,27.63,65.55,5367,2.94,carruthers,3986.0,1.1,0
125975,0.22,95.66,5559,2.14,sokol,3987.0,0.78,0
104302,1.46,94.22,3425,1.75,pickle,3987.0,0.96,0
2373,0.34,95.56,8221,2.23,ahern,3988.0,0.86,0
9351,7.4,87.69,5078,2.58,beauregard,3988.0,0.96,0
8688,6.07,84.64,6967,6.6,bastian,3989.0,1.56,0
138357,22.03,71.9,4385,2.08,urquhart,3991.0,0.94,0
137493,11.53,83.03,11937,2.3,turpin,3993.0,1.2,0
72374,0.48,95.41,7784,2.12,kremer,3995.0,0.96,0
15864,30.66,61.9,3898,3.39,braithwaite,3995.0,0.9400000000000000,0
17156,14.32,80.92,4979,2.23,brooker,3997.0,1.2,0
109756,8.62,85.23,4327,3.1,ratcliffe,3999.0,1.48,0
99378,0.0,80.98,3055,17.09,orsini,4002.0,0.56,0
89390,0.39,94.74,4375,2.06,mertens,4004.0,0.94,0
10897,26.8,66.82,4750,2.88,berkley,4006.0,1.38,0
121855,37.1,55.48,6137,3.94,settles,4010.0,0.8800000000000000,0
72288,0.24,95.84,11067,1.91,krebs,4013.0,0.75,0
29738,5.89,86.45,3735,1.5,dann,4014.0,4.8,0
54720,0.38,95.26,5465,2.05,halloran,4017.0,1.08,0
74007,0.48,92.82,6242,2.26,labelle,4019.0,2.72,0
36113,0.64,94.68,6751,2.22,dreyer,4025.0,1.28,0
92466,20.18,73.99,17832,2.23,moreland,4028.0,1.23,0
15497,19.0,76.27,6628,1.77,bowe,4029.0,0.77,0
92458,18.71,74.48,7653,3.36,morehead,4029.0,1.02,0
73306,1.63,87.38,3012,3.45,kula,4031.0,5.65,0
139088,0.27,94.61,7121,2.65,vandenberg,4032.0,1.04,0
83809,6.84,81.23,3437,3.43,manna,4032.0,7.48,0
76811,0.46,91.26,4518,4.65,leduc,4034.0,1.84,0
142502,6.25,88.63,4530,2.05,wacker,4034.0,1.4100000000000000,0
114219,0.72,92.25,3615,5.15,rossetti,4035.0,0.8000000000000000,0
80622,10.5,81.88,8351,1.99,lovejoy,4037.0,3.29,0
101383,3.63,89.58,4022,3.41,parkin,4040.0,1.64,0
28487,25.12,64.96,3022,3.08,cuff,4042.0,2.48,0
101226,0.36,94.41,6113,3.29,paradis,4047.0,0.77,0
64326,19.5,75.06,3308,1.69,jeffreys,4048.0,1.12,0
61303,5.41,88.93,3197,2.22,huckabee,4051.0,1.75,0
47352,18.09,76.23,5285,2.82,gaspard,4052.0,0.87,0
55495,13.83,80.89,4071,1.67,hardie,4054.0,1.47,0
25492,2.31,84.11,5593,5.22,coelho,4054.0,4.95,0
94451,0.33,94.79,14545,2.38,nagel,4065.0,1.3600000000000000,0
27167,0.3,95.57,14434,2.14,coughlin,4069.0,0.92,0
68854,8.68,86.07,18075,2.27,kincaid,4072.0,1.12,0
56160,10.75,84.79,6654,2.07,hasty,4074.0,0.9100000000000000,0
145851,8.09,85.67,9659,3.01,willson,4075.0,1.59,0
38484,0.0,95.54,6798,2.1,eisenberg,4077.0,0.9,0
95295,1.25,92.9,7209,2.47,neel,4078.0,2.06,0
141729,0.39,94.39,13220,3.42,vitale,4078.0,0.8100000000000000,0
26979,0.56,95.35,9441,2.29,cosgrove,4084.0,0.7200000000000000,0
144620,26.18,67.28,5217,3.22,wesson,4085.0,0.98,0
67316,2.7,92.48,15136,2.2,kearns,4087.0,0.89,0
65113,41.66,53.31,29884,1.97,joyner,4091.0,0.73,0
9583,1.19,92.81,14847,2.34,beebe,4091.0,1.73,0
101494,25.41,66.0,12710,4.0,parris,4091.0,1.81,0
112012,2.25,92.12,5429,2.04,ridgway,4096.0,2.06,0
35144,13.13,79.12,5149,4.1,dominick,4097.0,1.28,0
56397,1.06,93.28,11699,2.81,havens,4097.0,1.06,0
9296,12.55,79.11,4462,5.98,beaton,4097.0,0.8900000000000000,0
54877,20.12,75.59,6783,1.95,hamer,4116.0,0.8500000000000000,0
99545,4.46,90.27,6186,2.1,osgood,4120.0,1.02,0
26846,7.95,81.47,10126,5.38,correia,4124.0,2.37,0
70533,0.23,95.61,19368,2.04,koehler,4128.0,0.94,0
36945,13.82,80.64,10784,2.25,dunning,4129.0,1.19,0
63600,0.93,94.49,4850,1.9,jahn,4129.0,1.5300000000000000,0
122263,2.77,91.97,13343,2.16,shank,4130.0,2.05,0
39083,1.74,92.1,5000,2.84,elwood,4130.0,1.8200000000000000,0
61049,0.68,94.07,4269,2.04,howarth,4131.0,1.71,0
145109,13.14,80.22,7307,2.83,whittle,4133.0,1.3000000000000000,0
62816,6.62,88.35,24222,2.15,inman,4137.0,1.22,0
141079,13.26,81.96,14421,2.38,vick,4138.0,0.87,0
97294,0.69,93.29,9710,2.85,noyes,4141.0,1.52,0
67076,0.51,95.92,22353,1.72,kauffman,4144.0,0.8,0
68126,2.91,92.2,4976,2.59,kessel,4150.0,1.2,0
105673,0.23,90.16,6485,6.94,pohl,4151.0,1.3,0
102865,3.25,90.06,5752,2.57,penney,4152.0,1.94,0
25612,12.28,82.08,23348,2.28,coker,4153.0,1.67,0
104885,15.32,71.65,5746,6.61,pires,4153.0,3.2200000000000000,0
127819,0.53,93.57,3189,1.51,standish,4155.0,2.86,0
77352,2.37,90.15,7567,1.97,lemieux,4155.0,3.65,0
120240,0.26,95.45,10068,1.95,schweitzer,4158.0,1.0900000000000000,0
89487,0.54,94.97,4413,2.06,messier,4158.0,1.04,0
18831,11.59,83.61,3105,2.42,burleigh,4161.0,0.6800000000000000,0
112007,18.67,74.81,8975,2.11,ridgeway,4164.0,1.81,0
10007,0.18,95.9,3270,1.93,belknap,4165.0,1.1,0
30881,11.27,74.64,4471,2.59,deen,4165.0,8.99,0
96121,26.99,68.05,3775,2.25,nicks,4168.0,0.72,0
75253,4.51,90.13,10170,2.03,lanham,4173.0,1.4100000000000000,0
27456,1.12,93.91,26104,1.78,crabtree,4173.0,1.4100000000000000,0
80715,22.96,67.95,43278,2.07,lowery,4184.0,4.840000000000000,0
83183,2.06,90.72,4365,3.92,malin,4186.0,1.8600000000000000,0
83243,33.84,51.54,6583,2.01,mallard,4187.0,10.74,0
130320,28.85,66.49,5885,1.97,sturgis,4189.0,0.7000000000000000,0
126024,0.28,94.98,5379,2.03,solberg,4191.0,1.46,0
61086,2.79,92.13,8675,2.46,howland,4192.0,1.02,0
102052,0.36,94.45,11243,2.21,paulsen,4198.0,1.54,0
118373,1.65,92.84,16024,2.56,schaeffer,4200.0,1.69,0
140453,0.59,86.87,4051,9.75,vella,4201.0,1.8500000000000000,0
88837,1.12,92.95,3647,2.6,mellor,4202.0,1.35,0
139974,0.15,90.45,6201,7.55,varga,4202.0,0.97,0
146735,0.0,94.44,3740,2.83,wolfson,4209.0,1.1,0
38832,4.1,90.59,24902,2.28,elkins,4211.0,1.3,0
145686,4.57,85.29,7116,2.5,wilkie,4212.0,5.18,0
88374,0.31,94.96,14630,2.86,meehan,4215.0,0.85,0
70701,3.86,91.46,9701,2.96,kohn,4216.0,0.9,0
93760,20.41,73.26,6226,3.24,munroe,4216.0,1.51,0
46158,0.31,94.63,21208,2.12,gagnon,4218.0,1.28,0
26898,0.58,93.1,4798,5.0,corso,4222.0,0.35,0
2081,1.86,90.96,10047,2.18,allard,4227.0,2.87,0
19960,0.71,92.39,4531,4.02,callan,4228.0,1.6400000000000000,0
145888,0.48,95.97,8165,1.49,wilt,4230.0,0.76,0
93773,6.91,87.25,17745,2.39,munson,4232.0,1.56,0
71943,0.28,96.05,18077,1.85,kowalski,4234.0,0.67,0
44749,30.06,64.97,8124,1.85,frasier,4235.0,1.0500000000000000,0
6372,0.23,95.38,4372,2.7,bachmann,4235.0,0.9000000000000000,0
77003,23.59,68.3,5413,5.43,legrand,4235.0,1.03,0
50976,23.15,70.83,8458,3.48,gorham,4235.0,0.81,0
5803,20.68,73.48,8704,2.86,autry,4237.0,1.01,0
98179,2.63,91.65,14354,2.15,ogle,4238.0,1.6800000000000000,0
94670,22.71,71.75,24018,2.24,nance,4242.0,1.1400000000000000,0
42587,0.7,94.26,3588,2.56,fey,4247.0,1.31,0
126894,1.78,91.64,11770,3.64,speer,4247.0,1.2,0
698,1.17,92.47,4968,2.33,addington,4251.0,1.79,0
120110,0.27,95.55,16870,2.09,schwab,4261.0,0.94,0
134624,19.81,75.62,7954,1.76,tiller,4261.0,1.12,0
136614,10.9,83.48,20434,2.18,tripp,4262.0,1.4100000000000000,0
86153,5.92,88.77,4068,2.73,mayne,4264.0,1.1600000000000000,0
127004,12.69,82.21,18501,2.12,spicer,4266.0,1.02,0
62758,3.1,92.57,3487,1.95,ingham,4268.0,0.8000000000000000,0
105027,5.89,88.64,7789,2.27,pitman,4279.0,1.5100000000000000,0
49762,20.76,73.2,7022,3.22,glaze,4280.0,1.02,0
75016,11.47,82.56,19144,2.79,landers,4281.0,1.12,0
143245,21.71,73.16,4330,2.29,waring,4285.0,0.0,0
29660,4.79,86.22,4239,1.72,danforth,4287.0,5.490000000000000,0
27415,5.89,82.79,13875,8.22,coy,4287.0,1.1400000000000000,0
64578,19.42,75.13,12008,1.92,jett,4288.0,0.8900000000000000,0
112395,10.07,84.91,5283,1.76,ringer,4290.0,1.87,0
118074,4.92,86.46,7705,3.02,sayers,4291.0,3.64,0
23572,6.9,87.8,4491,2.47,chesney,4291.0,0.8300000000000000,0
110170,1.27,94.42,14435,2.21,reardon,4293.0,0.7,0
41397,27.46,65.94,10672,2.13,farrow,4305.0,1.61,0
54901,1.37,92.42,5781,2.32,hamill,4305.0,1.9500000000000000,0
146056,33.02,61.47,6362,2.17,wingfield,4312.0,0.8,0
13619,0.64,92.98,5824,3.74,bode,4319.0,1.2000000000000000,0
68887,23.97,67.32,4109,2.39,kindle,4320.0,3.2800000000000000,0
35335,0.39,95.24,13919,2.33,donohue,4324.0,0.8200000000000000,0
21746,4.66,89.14,4851,2.14,cassel,4324.0,1.52,0
