,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
148780,0.0,96.58,2016,1.49,zakrzewski,362.0,0.64,0
134557,0.0,95.86,2392,2.84,tietz,362.0,0.46,0
63983,2.83,92.63,2822,1.17,jarboe,362.0,1.67,0
44273,0.0,87.49,1751,9.25,fortino,362.0,1.83,0
84563,0.0,93.63,1775,3.21,markarian,362.0,0.0,0
47472,16.35,78.76,2514,2.23,gattis,362.0,0.64,0
40143,0.0,95.69,1486,2.76,esslinger,362.0,0.0,0
67481,0.38,93.59,1327,2.64,kehler,362.0,1.35,0
42638,0.5,94.62,1209,1.99,ficken,362.0,1.65,0
80282,1.28,92.36,1715,4.49,lorence,363.0,1.23,0
112585,0.49,94.75,1829,2.02,risser,363.0,0.93,0
149880,0.0,96.93,2281,1.89,ziolkowski,363.0,0.26,0
2195,4.51,87.83,1553,3.35,allsup,363.0,2.38,0
74187,0.53,95.93,1131,1.24,lackner,363.0,0.53,0
140605,25.93,69.09,1585,1.7,venters,363.0,0.8200000000000000,0
22132,4.62,87.47,2403,1.41,caulder,363.0,4.5,0
20207,14.65,79.99,2334,1.89,cammack,363.0,1.2000000000000000,0
136023,10.02,85.34,1467,2.59,trafton,363.0,0.0,0
143211,1.19,95.31,1686,1.07,wardwell,364.0,1.01,0
113131,0.0,95.1,1184,1.1,rodewald,364.0,1.86,0
15552,0.46,96.39,1079,0.65,bowsher,364.0,1.3900000000000000,0
32712,0.0,93.56,1816,2.75,derryberry,364.0,2.1,0
68975,0.39,93.7,1795,3.23,kinnaman,364.0,1.67,0
46157,2.8,87.37,1180,3.64,gagnier,364.0,2.29,0
93551,0.0,94.91,1827,1.53,mullican,364.0,1.48,0
125096,0.37,94.43,1635,2.94,slavik,364.0,1.59,0
36858,0.0,93.33,1155,3.38,dundon,365.0,0.69,0
47912,2.23,90.39,1301,4.23,geil,365.0,1.15,0
58707,0.57,94.19,1566,1.92,higby,365.0,1.21,0
125709,25.36,69.77,2382,1.47,snoddy,365.0,0.8,0
30982,22.93,60.09,2957,8.49,defreitas,365.0,0.0,0
109652,0.0,93.49,1260,3.1,raschke,365.0,1.27,0
83341,0.0,96.37,1488,1.28,malpass,365.0,0.6,0
89183,0.36,92.28,1386,2.53,menz,366.0,3.9000000000000000,0
93220,0.0,95.2,2834,2.93,mroz,366.0,0.53,0
90738,12.73,81.25,2027,2.91,minner,366.0,1.0900000000000000,0
43173,11.79,83.41,1917,1.72,fishback,366.0,0.8800000000000000,0
43233,1.04,93.56,2221,2.84,fitzgibbons,366.0,0.86,0
87335,0.0,96.31,1274,1.57,mcgonigle,366.0,0.0,0
142347,0.0,96.5,1428,1.61,vrabel,366.0,0.84,0
16845,1.09,95.15,1196,1.76,brinks,366.0,0.75,0
16248,25.94,68.82,1870,1.76,brazelton,366.0,0.0,0
26174,0.0,90.94,1048,5.63,conigliaro,366.0,0.76,0
74402,17.3,76.53,1977,2.83,laforest,366.0,1.01,0
48163,0.0,95.52,2031,2.22,gentner,366.0,0.44,0
57746,1.09,94.27,1099,2.0,henneman,367.0,0.0,0
49027,0.0,97.44,1872,1.28,giesler,367.0,0.37,0
55896,0.0,96.73,1252,1.68,hartranft,367.0,0.56,0
77906,0.0,93.84,1136,4.93,lettieri,367.0,0.44,0
34175,0.0,94.11,2038,3.97,dinapoli,367.0,0.44,0
18844,2.64,91.6,1929,2.18,burlison,367.0,1.7600000000000000,0
2687,0.39,95.6,2548,1.61,althoff,367.0,1.1,0
71242,0.0,95.82,2034,2.21,kopecky,367.0,0.64,0
125560,0.0,95.76,2125,2.45,smolinski,367.0,0.56,0
136840,21.53,74.28,1528,1.83,troxler,367.0,0.0,0
124447,1.17,93.54,1284,2.65,siple,367.0,0.0,0
93236,1.09,94.52,2208,2.67,mucci,367.0,0.0,0
81367,10.09,76.5,2170,6.13,luper,368.0,3.18,0
97695,0.23,95.76,2194,2.01,oberlander,368.0,0.9100000000000000,0
10122,0.0,93.58,1091,4.22,bellomo,368.0,1.1,0
21917,0.0,95.35,1893,2.48,castner,368.0,1.06,0
71900,0.0,95.15,2473,2.59,kovar,368.0,0.53,0
134146,0.0,94.29,1034,2.8,thomann,368.0,0.97,0
28183,0.31,95.4,1630,2.09,croyle,368.0,0.98,0
45025,0.0,96.4,2559,1.48,frerichs,368.0,0.55,0
27442,0.0,93.96,1109,4.15,cozza,368.0,0.72,0
146495,0.0,93.21,1282,3.2,wixom,368.0,0.94,0
87257,0.0,95.3,1086,1.84,mcgillicuddy,368.0,0.46,0
143111,0.0,95.29,1317,2.13,wangler,368.0,0.38,0
61764,13.64,76.97,1950,3.69,hunn,368.0,3.12,0
20566,0.0,89.63,1389,6.7,cantin,368.0,1.08,0
35220,0.0,96.18,1755,2.39,donatelli,368.0,0.4,0
11095,1.69,93.91,2547,2.08,berrier,369.0,1.3,0
81888,0.0,96.36,1592,1.13,macek,369.0,0.82,0
134896,0.0,90.6,1351,3.33,tison,369.0,3.26,0
143748,33.95,61.47,2336,1.93,weddington,369.0,0.68,0
105061,0.0,95.7,2834,1.66,pittenger,369.0,0.81,0
47594,0.5,95.32,1005,2.69,gaver,369.0,0.0,0
25147,1.4,93.51,2004,2.05,clinger,369.0,1.2,0
77218,0.34,94.63,2382,1.81,leist,369.0,1.77,0
77424,0.0,95.75,1481,1.42,lenart,370.0,0.81,0
99470,4.09,90.24,1762,3.01,orvis,370.0,0.68,0
69743,0.45,93.56,2019,1.88,klick,370.0,2.1800000000000000,0
113542,5.94,89.13,1868,2.25,rolen,370.0,1.02,0
10552,1.38,93.57,1306,2.22,bensen,370.0,0.99,0
87361,1.43,94.35,2034,2.16,mcgrane,370.0,1.13,0
12637,0.39,94.98,1295,1.78,bitz,370.0,1.0,0
145586,7.72,88.24,1114,2.06,wilcoxon,370.0,0.0,0
39572,0.0,96.2,1867,1.61,epling,370.0,0.43,0
88767,0.44,94.56,2757,3.92,melillo,371.0,0.0,0
142306,0.0,96.64,2174,1.43,voth,371.0,0.87,0
144709,0.62,93.4,2424,2.06,westlund,371.0,2.11,0
114085,0.33,94.37,1509,2.58,rosenquist,371.0,0.99,0
68062,13.83,80.26,1793,2.62,kersh,371.0,1.28,0
140281,0.43,94.99,2116,1.94,veatch,371.0,1.0,0
29277,0.32,94.59,2182,2.11,dahlquist,371.0,1.28,0
110801,0.0,98.37,1532,1.04,reineke,372.0,0.0,0
109439,12.62,79.92,2465,3.2,randles,372.0,1.18,0
81573,0.0,93.56,1181,3.47,luzzi,372.0,0.68,0
39972,0.0,96.34,2297,1.18,eshleman,372.0,0.44,0
9646,0.61,93.72,1481,1.76,beerman,372.0,1.83,0
94268,19.8,71.08,1172,4.35,myres,372.0,0.0,0
101919,10.94,84.9,1033,1.94,patridge,372.0,0.68,0
15816,1.85,93.35,1999,1.75,bragdon,373.0,1.4,0
112389,0.72,95.77,1110,2.16,ringel,373.0,0.0,0
99206,0.0,96.18,1388,2.16,orgeron,373.0,0.58,0
74937,25.82,71.8,1220,0.98,lampton,373.0,0.0,0
97012,0.64,93.92,1102,1.91,norling,373.0,1.91,0
74404,0.36,87.18,2231,3.0,laforge,373.0,7.04,0
54419,0.0,93.32,1975,3.19,hagopian,373.0,0.51,0
14078,0.0,93.61,2114,3.69,bolander,373.0,0.99,0
24997,27.0,66.9,2526,2.06,claytor,374.0,0.91,0
129977,0.58,94.63,2253,2.44,strohm,374.0,1.15,0
84660,0.29,94.52,2427,2.6,marlatt,374.0,1.3600000000000000,0
75486,10.01,86.55,2067,1.84,laprade,374.0,0.0,0
30921,0.0,94.86,2760,3.08,defeo,374.0,1.05,0
85276,0.0,96.27,1366,1.54,masiello,374.0,0.51,0
68558,0.0,95.47,1125,2.31,kienzle,374.0,0.8,0
38502,0.0,96.29,1025,1.66,eisenmann,374.0,0.0,0
44713,0.0,94.97,1213,3.46,franzese,374.0,0.0,0
122611,0.0,94.14,1075,2.23,shelden,375.0,1.02,0
106640,0.86,94.39,1159,1.73,powley,375.0,1.21,0
9631,1.15,95.16,1653,1.15,beemer,375.0,0.0,0
38077,0.0,94.13,1415,3.32,eells,375.0,0.49,0
47660,0.81,91.36,1365,3.08,gayer,375.0,2.34,0
9999,0.0,95.53,1721,1.8,beliveau,375.0,0.0,0
75999,0.39,94.87,2574,2.53,lauber,375.0,0.77,0
41315,0.0,94.43,1006,3.08,farnan,375.0,0.8,0
27269,0.0,92.31,1678,5.72,coury,375.0,0.54,0
33924,0.0,94.68,2631,3.8,digregorio,375.0,0.46,0
114315,0.0,95.09,1059,2.74,rothberg,375.0,0.94,0
9348,0.24,94.33,2488,2.45,beaupre,375.0,1.4100000000000000,0
43346,0.0,93.73,1626,3.2,flanery,375.0,0.55,0
110452,0.97,94.22,1436,2.09,reeb,376.0,0.0,0
101271,1.65,92.73,1210,1.65,parcell,376.0,2.23,0
144787,0.0,94.61,1114,3.14,wetzler,376.0,0.72,0
59093,0.49,94.81,2449,2.16,hinkel,376.0,0.9,0
967,1.43,94.2,1534,1.56,ackman,376.0,1.96,0
69886,0.54,94.61,2413,1.95,klock,376.0,1.2,0
107699,41.06,52.73,1851,2.49,pullum,376.0,0.9100000000000000,0
48586,11.87,84.63,1483,1.48,gettys,376.0,0.74,0
124861,10.76,83.73,1506,2.79,skipworth,377.0,1.46,0
87720,1.66,93.58,1682,2.5,mclelland,377.0,0.96,0
19364,0.0,94.79,1421,2.53,byerley,377.0,0.56,0
6270,0.0,94.81,2351,3.62,babich,377.0,0.43,0
122058,0.84,95.11,2373,2.11,shaeffer,377.0,0.8400000000000000,0
110555,0.58,94.6,1389,2.88,regier,377.0,1.37,0
7293,0.54,87.87,1476,8.74,baltes,377.0,1.69,0
30954,1.93,92.39,2327,3.05,deford,377.0,1.37,0
3180,0.0,96.39,2412,2.36,amstutz,377.0,0.41,0
87373,0.31,95.99,2270,0.88,mcgreevy,378.0,1.49,0
128648,31.18,62.53,1780,3.15,stennett,378.0,0.8400000000000000,0
4165,0.0,92.12,2349,6.09,arcuri,378.0,0.43,0
7005,0.0,94.22,1160,1.72,baldauf,378.0,1.38,0
133021,0.0,93.88,1308,2.37,teachout,378.0,0.84,0
117845,22.21,72.6,1387,2.45,saulsbury,378.0,0.72,0
76834,0.71,95.42,2971,1.72,leedy,378.0,0.94,0
104235,0.0,94.75,1276,3.29,piccione,378.0,0.55,0
142276,0.51,96.09,1561,1.41,vosburgh,379.0,0.0,0
131248,0.0,94.8,1558,1.93,swanberg,379.0,0.64,0
16741,1.61,92.61,1245,1.69,briere,379.0,2.4100000000000000,0
118957,0.69,91.48,1021,5.78,schillaci,379.0,0.0,0
133634,0.2,96.74,2975,1.34,teske,379.0,0.84,0
50829,0.66,91.01,2113,3.17,goodsell,379.0,3.0700000000000000,0
112495,0.0,95.62,1779,2.42,ripp,379.0,0.73,0
42938,0.0,83.52,2276,2.77,finan,379.0,10.76,0
87226,0.0,96.81,1597,1.44,mcgeehan,379.0,0.38,0
83111,0.0,94.45,1819,3.52,malec,379.0,0.6,0
107247,0.0,96.75,1507,2.12,prohaska,379.0,0.46,0
144900,5.34,89.78,1947,1.64,whelchel,379.0,1.6400000000000000,0
113411,0.0,96.88,2086,1.87,rogowski,380.0,0.43,0
100342,0.0,90.39,2685,5.92,padula,380.0,2.57,0
48416,1.78,93.18,1964,1.93,gerow,380.0,1.07,0
136707,0.0,94.22,2526,3.68,troiano,380.0,0.55,0
32329,0.0,87.05,1382,9.41,deno,380.0,1.01,0
149265,1.69,93.18,1540,3.25,zeh,380.0,1.04,0
19667,0.0,92.67,1214,5.85,cafaro,381.0,0.82,0
55770,13.61,81.91,1227,1.71,harriss,381.0,0.0,0
113729,0.39,96.02,2841,1.69,romig,381.0,1.02,0
115294,0.0,93.48,1043,3.26,rushford,381.0,0.96,0
37841,0.53,94.78,2453,1.43,eckel,381.0,1.83,0
59835,0.98,92.51,1828,4.1,hohl,381.0,0.0,0
149293,0.72,95.21,1670,2.63,zeiger,381.0,0.6,0
72054,0.0,95.49,1175,2.38,kracht,381.0,0.77,0
121563,0.0,85.46,1417,5.65,sepe,381.0,6.7,0
131490,2.18,94.51,1238,0.97,swigert,382.0,0.0,0
62172,20.47,72.81,1324,2.87,hyson,382.0,1.06,0
38908,0.88,94.81,2737,1.68,ellinger,382.0,0.73,0
12652,0.0,96.05,1265,3.0,bivona,382.0,0.0,0
149283,1.0,85.94,1003,2.59,zeidan,382.0,1.6,0
144388,0.0,96.14,1061,2.54,wenk,382.0,0.57,0
104080,1.84,93.83,2609,2.03,phillippi,382.0,1.0700000000000000,0
22647,0.0,97.02,1208,1.66,cerullo,382.0,0.58,0
33114,7.31,88.95,1574,1.97,devall,382.0,0.8300000000000000,0
6345,0.4,94.6,1760,2.16,bachand,383.0,1.54,0
110748,0.56,91.04,1250,5.04,reil,383.0,1.68,0
7312,0.37,94.11,2189,3.02,baltz,383.0,1.6000000000000000,0
46619,1.53,93.12,1177,2.46,gamel,383.0,0.0,0
62977,0.0,91.11,1125,3.64,irion,383.0,1.87,0
124092,0.65,92.76,1077,2.6,silverthorn,383.0,1.58,0
84024,5.18,90.24,1526,2.16,manwaring,383.0,0.0,0
56934,0.0,93.01,1230,3.01,heffley,383.0,1.39,0
20658,0.0,92.26,1072,2.8,capen,383.0,2.15,0
140213,2.33,93.02,1074,1.68,vause,384.0,0.0,0
85795,0.0,95.84,1009,2.38,matthys,384.0,0.0,0
69050,8.48,86.17,2820,2.13,kinzer,384.0,1.21,0
128676,0.0,96.65,1345,1.34,stepanek,384.0,0.67,0
139239,4.31,90.0,1440,3.19,vanderveer,384.0,0.69,0
114208,9.55,69.3,1267,18.94,rossell,384.0,0.94,0
82526,0.65,94.23,2911,2.37,magner,384.0,1.03,0
53736,14.96,78.71,1865,2.84,guss,384.0,1.45,0
29152,0.0,95.53,1590,2.01,daddario,384.0,0.88,0
57254,0.38,95.64,1560,2.63,heitkamp,384.0,0.0,0
144354,0.82,92.9,1832,3.98,wendler,385.0,0.0,0
69957,0.0,96.7,2363,1.14,klosterman,385.0,0.63,0
37950,0.66,96.12,1210,1.65,edelson,385.0,0.66,0
74372,0.0,90.46,1509,2.65,laffoon,385.0,3.05,0
7861,1.67,92.05,1911,2.93,bardin,385.0,1.21,0
17823,9.01,87.95,1676,1.07,bubb,385.0,1.08,0
47762,0.0,95.52,1361,2.35,gebert,385.0,0.66,0
52025,2.84,88.72,1126,6.66,grego,386.0,0.0,0
134441,0.49,92.94,1643,2.01,tibbits,386.0,2.86,0
73567,0.41,95.95,1703,2.47,kurek,386.0,0.0,0
51149,5.16,89.0,1919,1.98,gothard,386.0,0.72,0
43817,0.0,89.99,1079,8.53,foglia,386.0,0.0,0
118158,1.08,92.58,1293,4.56,scally,386.0,0.0,0
55010,0.53,96.04,1137,1.41,hamre,386.0,1.3200000000000000,0
9778,0.0,94.74,1351,2.22,behringer,386.0,1.04,0
120988,18.99,76.69,1480,1.96,segers,386.0,0.0,0
49102,15.09,77.67,1491,2.68,gilcrease,386.0,2.48,0
135950,7.3,87.58,2753,1.82,townsley,387.0,1.52,0
35367,2.16,93.52,1111,2.16,dooling,387.0,0.0,0
59023,0.39,94.43,1293,1.7,hinchey,387.0,1.9300000000000000,0
57507,1.33,95.35,2863,2.03,helwig,387.0,0.0,0
46163,3.96,91.87,1795,1.67,gahagan,387.0,0.78,0
115211,0.0,95.86,1086,1.57,ruoff,387.0,0.92,0
65607,0.46,95.44,2590,2.12,kaelin,387.0,0.93,0
25540,4.03,87.62,2681,3.32,cogburn,387.0,1.9000000000000000,0
32940,20.5,76.42,1849,1.3,desroches,387.0,0.0,0
48361,1.22,93.81,2294,2.09,gerling,387.0,1.31,0
141813,0.54,86.0,2043,11.8,viviano,387.0,0.58,0
30848,20.48,73.11,1982,2.02,dedmon,387.0,2.01,0
2524,4.85,89.79,2351,2.0,allender,387.0,1.49,0
53310,0.87,92.18,1842,3.8,guill,387.0,1.4100000000000000,0
76011,0.0,96.18,1598,1.56,lauck,388.0,0.38,0
23204,12.33,82.44,1549,2.52,chatelain,388.0,1.35,0
150221,0.0,95.85,1180,2.29,zuk,388.0,0.59,0
145078,41.78,51.45,2274,2.46,whitsett,388.0,0.93,0
49593,0.41,96.98,1227,1.71,gizzi,388.0,0.49,0
101140,0.0,93.53,1005,3.18,papazian,388.0,0.6,0
19583,0.0,93.26,1261,5.47,cacciatore,388.0,0.4,0
48398,0.99,94.46,1823,2.25,gerner,388.0,0.98,0
1007,0.0,95.87,1307,1.76,adamek,388.0,0.77,0
78916,0.3,96.37,1652,1.57,linhart,388.0,0.96,0
17966,0.0,94.38,1638,2.14,bucklin,388.0,0.73,0
30858,17.87,75.04,2384,2.27,dedrick,388.0,1.68,0
51998,0.5,93.77,2423,1.9,greenwalt,389.0,1.7,0
70214,0.4,92.74,1254,4.78,knittel,389.0,1.28,0
16955,20.62,74.05,1954,1.69,broaddus,389.0,0.92,0
129308,22.73,72.53,2213,2.39,stokley,389.0,0.99,0
141088,0.0,94.02,1388,2.74,vickrey,390.0,1.8,0
77168,1.0,91.65,1701,2.65,lein,390.0,3.12,0
144261,0.0,94.35,1345,2.75,welliver,390.0,0.74,0
57524,21.61,74.32,1351,1.85,hemby,390.0,0.0,0
98014,0.0,95.94,2095,1.38,oehler,390.0,0.72,0
113879,0.0,93.73,1851,2.11,roosa,390.0,2.05,0
86635,19.7,75.18,2208,1.68,mcclay,390.0,1.54,0
50024,0.0,96.3,1838,1.63,gobble,390.0,0.6,0
145016,23.39,72.38,1488,1.95,whitely,390.0,1.1400000000000000,0
21485,26.64,69.29,1205,1.91,cartledge,390.0,0.99,0
146380,1.25,92.93,1202,2.5,withey,390.0,0.9200000000000000,0
72338,0.0,95.73,1147,1.66,kreiner,390.0,0.7,0
63948,0.0,93.34,1171,2.39,janz,390.0,1.11,0
128893,1.11,94.6,2165,1.48,stickley,390.0,1.06,0
80975,7.58,86.16,1134,2.38,ludden,390.0,1.94,0
146362,0.85,96.61,1414,1.84,witek,390.0,0.0,0
9320,1.76,92.29,1479,3.04,beaudin,390.0,1.69,0
113309,0.76,95.16,1053,1.61,roeser,391.0,0.0,0
4642,3.6,88.94,1862,2.15,armer,391.0,2.41,0
127512,0.0,94.98,1375,2.33,stach,391.0,0.87,0
134873,0.0,95.08,1158,1.81,tischer,391.0,1.12,0
54578,0.0,96.39,1081,1.48,halbach,391.0,0.74,0
97692,0.0,97.51,2289,0.92,oberholtzer,391.0,0.39,0
88514,0.78,94.64,1027,1.27,mehring,392.0,0.0,0
15930,0.0,94.18,2012,4.37,brancato,392.0,0.25,0
128486,0.0,94.95,1939,2.58,steinert,392.0,0.46,0
115312,0.0,93.64,1620,2.59,rusin,392.0,1.54,0
20698,30.84,63.26,2221,2.61,caples,392.0,1.22,0
75298,3.5,91.26,2427,3.13,lannon,392.0,0.99,0
17137,2.47,93.1,1217,2.79,bronk,392.0,0.0,0
126476,0.0,95.28,1844,2.87,sosnowski,392.0,0.54,0
80925,0.0,89.4,1896,4.54,lucido,392.0,4.85,0
123751,0.0,94.14,1058,3.5,siegert,392.0,1.04,0
106167,1.72,91.45,2387,1.38,poorman,393.0,3.98,0
9968,0.0,93.8,1354,3.55,belfiore,393.0,1.11,0
74850,0.0,96.66,1078,0.65,lammert,393.0,0.93,0
26134,5.65,89.61,1751,2.23,condrey,393.0,0.0,0
124699,20.69,73.66,1469,2.52,sizer,393.0,0.75,0
72985,0.0,95.35,1269,2.76,kubala,393.0,0.55,0
87178,34.72,61.56,1613,1.49,mcgahee,393.0,0.0,0
49667,0.0,91.72,1353,2.51,glanz,393.0,4.07,0
94310,0.0,93.04,2571,3.11,naber,394.0,1.21,0
33605,0.0,94.94,1423,2.53,dickerman,394.0,0.77,0
67726,2.04,92.58,1859,2.47,kemmer,394.0,1.35,0
138092,14.21,81.68,1949,2.0,umstead,394.0,0.0,0
35568,0.76,94.05,1580,2.41,dorsch,394.0,1.52,0
35261,3.42,90.63,2018,3.57,doner,394.0,1.34,0
90192,0.0,94.42,2383,2.18,mikkelson,394.0,0.88,0
120059,0.0,95.36,1917,3.03,schupp,395.0,0.37,0
47878,0.4,97.23,2238,0.89,gehman,395.0,0.54,0
87394,0.35,96.93,1432,1.33,mcguckin,395.0,0.49,0
126689,0.0,94.23,1023,2.64,spackman,395.0,0.98,0
34768,5.16,89.45,1337,1.12,dobyns,395.0,1.9500000000000000,0
9603,2.24,91.32,1428,3.01,beedle,395.0,2.0300000000000000,0
145691,4.34,91.12,1014,2.56,wilkison,395.0,0.0,0
140926,0.63,92.77,1107,2.8,verville,395.0,1.53,0
70089,0.0,95.9,1366,1.83,knauf,395.0,0.66,0
107709,0.53,93.05,1122,3.57,pulsipher,395.0,0.98,0
41041,1.15,84.59,1921,2.65,fallis,396.0,10.3,0
146471,0.0,96.65,1583,1.83,wittrock,396.0,0.51,0
55262,5.08,88.52,1969,1.88,hanning,396.0,2.8,0
20034,0.0,54.14,1908,33.86,calo,396.0,10.06,0
90628,0.0,94.62,1209,3.23,minear,396.0,0.83,0
87332,0.0,95.73,2647,2.27,mcgonagle,396.0,0.6,0
14766,0.0,96.41,1003,1.5,borgmann,396.0,0.0,0
124456,41.23,55.23,1157,2.16,sipp,396.0,0.0,0
41535,4.14,91.92,2562,1.76,faucher,396.0,0.86,0
11390,0.0,95.4,2349,2.34,bethke,396.0,0.68,0
118258,0.0,95.02,1585,3.47,scarpelli,396.0,0.44,0
38198,0.0,95.45,1584,1.77,egner,396.0,0.69,0
128837,2.86,89.64,1506,4.45,steves,396.0,2.19,0
35374,0.58,96.54,1039,1.73,doonan,397.0,0.0,0
79822,0.45,94.96,2004,2.05,loiselle,397.0,1.4,0
120716,11.11,83.42,1152,2.86,seawell,397.0,0.0,0
63819,0.0,94.95,1940,2.01,janicki,397.0,1.29,0
90390,0.0,94.01,1403,1.64,milks,397.0,2.0,0
26472,1.18,94.64,1436,1.81,coover,397.0,0.77,0
11177,0.39,95.42,2814,1.85,berthiaume,397.0,1.06,0
33598,1.67,95.03,2517,1.75,dicken,397.0,0.88,0
81435,0.5,93.47,1210,1.9,lusher,397.0,2.48,0
79601,0.0,94.58,1735,2.71,loden,397.0,0.92,0
114025,0.7,93.47,1424,3.23,rosenau,397.0,1.54,0
2820,0.0,93.77,1461,2.74,alward,397.0,0.41,0
44409,22.82,69.97,1332,2.4,fountaine,398.0,1.2,0
14407,0.0,95.24,1596,3.45,bongiovanni,398.0,0.56,0
128108,0.0,96.68,1897,1.42,stauber,398.0,0.74,0
28026,0.0,94.72,2215,1.63,cronan,398.0,1.08,0
122349,0.0,70.26,1207,1.74,sharifi,398.0,5.63,0
60788,1.0,94.21,2210,2.04,hosford,399.0,0.95,0
107864,0.73,94.54,1778,2.81,purtell,399.0,1.1800000000000000,0
30413,0.0,95.86,1185,1.18,deak,399.0,0.84,0
48728,35.44,58.59,2410,2.53,gholson,399.0,0.62,0
50397,43.02,50.12,2099,2.53,goldston,399.0,1.0900000000000000,0
135001,0.0,95.04,1371,2.12,toal,399.0,0.66,0
56282,0.0,94.81,1292,2.09,hauger,400.0,0.93,0
21592,0.0,95.62,1188,1.35,casavant,400.0,0.93,0
20237,0.0,95.7,1651,3.09,campanelli,400.0,0.0,0
20616,0.0,93.95,1190,2.52,caouette,400.0,0.0,0
93005,0.98,92.78,2354,3.23,motz,400.0,1.19,0
35754,13.0,79.98,2638,2.08,douthit,400.0,2.5,0
135350,0.0,97.1,1312,1.14,tomczyk,400.0,0.46,0
68515,0.0,96.48,1902,0.95,kiehl,400.0,0.68,0
138729,0.0,93.88,1780,3.82,valenta,400.0,0.45,0
105053,11.58,84.3,1382,1.81,pittard,400.0,0.0,0
81327,0.92,96.15,1091,1.37,lunger,400.0,0.0,0
92476,2.09,83.77,1103,10.88,moren,401.0,2.09,0
37381,5.02,83.18,2093,1.48,dyal,401.0,8.26,0
111134,1.27,93.45,2123,2.59,renick,401.0,1.79,0
70221,0.0,95.39,1237,1.78,knobel,401.0,0.81,0
48207,0.0,95.55,1033,1.55,georgeson,402.0,1.45,0
112011,18.08,74.35,2074,3.23,ridgley,402.0,0.0,0
84522,3.61,87.28,1329,4.21,maring,402.0,3.09,0
36100,0.0,96.08,1507,1.39,drewes,402.0,0.53,0
25819,2.69,93.67,1042,1.54,colling,402.0,0.0,0
101985,0.0,94.59,1017,3.93,patz,402.0,0.49,0
53317,0.47,93.15,1065,4.41,guillemette,402.0,1.13,0
118849,0.0,95.01,1083,4.06,schiano,402.0,0.0,0
89950,0.0,97.33,2284,1.27,middendorf,402.0,0.44,0
87920,0.0,94.75,1925,2.7,mcnicholas,403.0,0.62,0
30760,0.7,94.77,2274,2.59,deckert,403.0,0.75,0
135184,7.63,86.7,2279,2.24,tolar,403.0,1.75,0
107213,0.0,95.45,1274,2.83,prochnow,403.0,0.47,0
36604,0.8,94.81,1001,3.0,duffer,403.0,0.0,0
59278,1.77,92.93,2205,2.09,hise,403.0,1.4,0
69658,1.06,89.98,2365,1.69,klem,403.0,6.22,0
124237,0.0,92.89,1701,4.88,simonian,403.0,0.29,0
68903,0.0,94.1,1407,3.41,kindt,404.0,0.78,0
141527,0.0,95.41,1111,2.7,vinciguerra,404.0,0.99,0
84331,0.56,82.87,1611,14.9,marcucci,404.0,0.0,0
45293,0.0,96.46,1807,1.72,fritsche,404.0,0.44,0
107334,39.77,55.61,1149,2.18,prothro,404.0,0.0,0
144056,0.0,94.28,1748,3.78,weinmann,404.0,0.57,0
142573,0.36,88.24,1649,2.3,wagar,404.0,7.58,0
64257,12.36,76.68,1295,9.19,jeanes,404.0,0.85,0
29819,1.56,90.66,1542,2.85,danz,405.0,3.82,0
58965,10.09,84.05,1486,2.62,hilts,405.0,0.8800000000000000,0
57486,0.32,94.87,2534,1.74,helt,405.0,1.81,0
26456,0.0,96.43,1346,1.93,cooperman,405.0,0.45,0
60516,3.27,92.61,1529,1.64,hoose,405.0,0.0,0
103492,2.19,58.74,1418,28.7,pestana,406.0,5.99,0
17592,0.49,95.08,1443,1.73,brumm,406.0,0.97,0
138011,0.0,96.74,1349,1.41,ulman,406.0,0.74,0
56264,0.0,95.86,1112,1.35,hauenstein,406.0,0.72,0
86646,0.34,95.29,1782,2.02,mccleery,406.0,0.79,0
135858,0.88,94.81,2389,3.1,touchet,406.0,0.42,0
19123,3.91,91.78,2786,2.4,bussard,406.0,0.6800000000000000,0
93587,0.0,97.12,1113,1.62,mulrooney,406.0,0.0,0
100603,1.25,87.85,1762,6.58,palen,407.0,2.56,0
124230,0.0,95.14,1768,2.94,simonelli,407.0,0.45,0
80394,0.0,92.12,1725,2.2,losh,407.0,3.48,0
20697,35.48,58.81,2224,2.92,caple,407.0,0.76,0
88150,1.27,92.78,2201,2.32,meader,407.0,1.54,0
125672,0.65,94.62,1078,2.78,snelgrove,407.0,0.0,0
63684,0.74,96.31,2306,1.43,jalbert,408.0,0.8200000000000000,0
3350,0.0,93.3,1015,3.25,andreoli,408.0,0.99,0
58330,0.0,95.58,1426,1.96,herzig,408.0,0.7,0
73147,0.49,93.38,1647,2.61,kuehne,408.0,1.3400000000000000,0
34008,1.86,93.69,2093,1.58,dille,408.0,1.29,0
37972,0.56,95.2,2311,1.69,edgell,408.0,0.78,0
107612,0.0,94.43,2550,4.08,puglisi,408.0,0.31,0
145020,28.98,65.36,1149,1.57,whiten,409.0,0.0,0
81843,0.0,93.42,1185,4.3,macchia,409.0,0.93,0
1076,0.0,95.08,1036,2.61,adsit,409.0,0.0,0
35300,0.0,93.81,2600,2.0,donlon,409.0,2.0,0
24385,0.35,94.47,1428,3.29,cianci,409.0,0.49,0
117285,0.0,91.01,1469,6.67,santelli,409.0,0.82,0
