,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,Other
8199,0.0,7.53,704,90.77,barrero,204.0,0.85,0
20404,0.0,15.42,415,83.37,canelas,205.0,0.0,0
61439,0.0,12.92,542,86.35,huete,205.0,0.0,0
82856,0.28,1.7,2116,97.73,majano,205.0,0.0,0
20144,0.0,21.27,442,78.05,cambray,205.0,0.0,0
46301,0.0,12.78,133,86.47,galdeano,205.0,0.0,0
22164,0.0,25.65,347,65.42,cavada,206.0,7.49,0
22363,3.1,5.43,9412,89.83,cedeno,206.0,1.2600000000000000,0
28483,0.77,5.83,652,90.64,cuestas,206.0,2.76,0
104818,0.18,7.49,3392,88.3,pinzon,206.0,3.83,0
113946,0.0,7.69,156,91.03,rosaly,206.0,0.0,0
95032,0.0,10.34,116,87.93,naut,206.0,0.0,0
20175,0.0,7.79,231,64.5,cameros,206.0,18.61,0
78352,0.62,9.62,2756,88.64,licon,206.0,0.76,0
2267,0.0,9.72,144,90.28,almonacid,206.0,0.0,0
24959,0.0,7.11,253,72.73,clavero,207.0,20.16,0
48417,1.89,21.21,264,70.83,gerra,207.0,4.17,0
28370,0.0,2.83,494,95.34,cuarenta,207.0,1.42,0
7650,0.0,30.38,158,68.99,baralt,207.0,0.0,0
27027,0.31,5.37,1638,94.08,cossio,207.0,0.0,0
49121,2.69,19.23,260,77.69,giler,207.0,0.0,0
43987,0.0,18.4,212,77.36,fontanes,208.0,0.0,0
58170,0.0,19.44,638,76.96,herra,208.0,2.04,0
22824,7.11,18.93,1743,73.21,chaires,208.0,0.0,0
43501,0.0,2.34,342,96.78,flete,208.0,0.0,0
9121,2.17,4.77,461,83.3,bayron,209.0,8.24,0
141764,0.0,0.0,115,97.39,vitolas,209.0,0.0,0
25769,0.0,5.8,138,87.68,collada,209.0,6.52,0
74592,0.93,3.85,3762,93.62,lainez,209.0,1.33,0
92425,0.0,18.75,128,75.78,morcillo,209.0,5.47,0
14887,2.65,21.5,642,72.27,borras,209.0,2.65,0
15704,0.31,3.37,2553,95.34,bracamontes,209.0,0.75,0
84381,0.63,23.57,1595,74.98,marenco,209.0,0.0,0
6085,0.0,5.32,188,91.49,ayora,209.0,0.0,0
22215,0.0,8.0,600,79.67,cavero,210.0,10.83,0
3105,0.0,14.63,123,82.93,amoedo,210.0,0.0,0
138361,0.0,8.95,1117,88.18,urquidez,210.0,1.7,0
78665,0.52,7.15,2504,90.65,limas,210.0,1.36,0
131899,0.35,6.4,3155,90.78,tabares,210.0,1.83,0
126676,0.32,11.6,2499,85.35,soza,210.0,2.4000000000000000,0
5418,0.31,16.9,4456,74.48,atencio,211.0,7.52,0
58171,0.0,6.21,1320,92.58,herrada,211.0,0.8300000000000000,0
75015,0.18,3.59,10934,95.86,landeros,211.0,0.26,0
137393,0.47,3.03,7073,96.25,turcios,211.0,0.18,0
133572,2.74,10.41,365,86.58,terron,212.0,0.0,0
46624,0.0,4.36,1170,95.21,gamero,212.0,0.0,0
6172,0.0,0.0,159,97.48,azucar,212.0,0.0,0
79,0.0,8.9,146,82.19,abac,212.0,7.53,0
39810,0.0,45.83,480,52.92,errera,212.0,0.0,0
79385,0.15,4.62,6494,94.56,lizarraga,212.0,0.52,0
44764,0.0,24.41,762,70.34,fraticelli,212.0,1.31,0
958,0.0,6.15,1236,87.38,acedo,213.0,5.9,0
1930,0.0,3.81,236,95.34,alfonseca,213.0,0.0,0
97096,0.0,2.38,421,96.67,norzagaray,213.0,0.0,0
148831,0.14,4.71,7322,94.76,zamarripa,213.0,0.2,0
99330,0.0,3.42,146,52.74,orosa,213.0,39.73,0
90044,0.85,2.72,589,95.25,mieses,213.0,0.0,0
10426,0.0,48.25,114,50.0,bengoechea,214.0,0.0,0
3456,0.0,6.49,493,91.89,angarita,214.0,0.0,0
110242,0.0,7.41,931,91.3,rebollo,214.0,0.97,0
7146,0.0,3.92,841,94.65,balladares,214.0,0.71,0
27911,0.0,45.89,669,52.02,cristino,214.0,1.64,0
10382,0.0,16.14,440,82.5,benegas,215.0,0.0,0
2493,0.7,36.57,3145,53.13,alday,215.0,8.49,0
22550,0.0,3.08,227,76.21,cercado,215.0,20.26,0
78353,0.47,4.55,2132,94.65,licona,215.0,0.0,0
112155,0.0,9.73,483,89.44,riesgo,215.0,0.0,0
22521,1.33,6.49,1201,91.92,cepero,215.0,0.0,0
18125,0.0,11.16,1183,86.39,buelna,215.0,1.9500000000000000,0
141365,0.0,6.42,2522,82.28,villalon,215.0,9.83,0
15720,0.0,23.22,323,72.76,brache,215.0,1.55,0
62971,0.0,29.9,311,67.85,iribarren,215.0,1.93,0
21384,0.0,2.84,422,88.15,carriedo,216.0,8.06,0
92623,0.0,5.75,435,69.43,morla,216.0,17.93,0
44088,5.56,24.24,198,63.13,fores,216.0,6.57,0
140135,0.58,10.84,3099,86.9,vasques,216.0,0.9000000000000000,0
99023,21.51,8.14,172,69.19,opio,216.0,0.0,0
116363,0.0,19.2,125,73.6,salaya,217.0,6.4,0
83484,0.0,41.09,859,55.18,mancebo,217.0,1.75,0
79381,0.0,11.56,294,88.1,lizarazo,217.0,0.0,0
135707,0.0,4.11,365,90.41,torrejon,217.0,4.66,0
7230,0.0,10.53,228,76.75,balmaseda,217.0,10.09,0
112967,0.0,26.7,176,56.25,rocafort,217.0,16.48,0
51138,2.12,8.48,991,88.9,gotay,218.0,0.0,0
12919,0.0,11.76,119,88.24,blanquet,218.0,0.0,0
25457,10.19,20.39,206,59.71,cocom,218.0,9.71,0
114739,0.0,19.05,782,70.59,rubiano,218.0,8.57,0
3227,0.0,13.99,908,63.33,anastacio,218.0,20.04,0
14782,2.96,21.67,743,74.02,boria,218.0,0.94,0
112309,22.64,17.61,159,53.46,rimbert,219.0,0.0,0
20349,0.0,29.84,258,67.83,cancela,219.0,0.0,0
84949,0.69,11.67,9363,85.83,martines,220.0,1.17,0
57351,0.0,2.24,223,97.31,helguera,220.0,0.0,0
26988,0.0,8.46,2316,83.38,cosio,220.0,7.12,0
136305,0.0,5.42,1089,94.12,trejos,220.0,0.0,0
76220,1.64,30.92,304,62.5,lavado,220.0,4.93,0
100775,0.0,9.56,136,51.47,palta,220.0,34.56,0
4002,0.76,3.62,1049,95.52,aracena,221.0,0.0,0
135701,0.0,3.58,558,95.88,torreblanca,221.0,0.0,0
91673,0.0,14.89,188,76.06,molinas,221.0,7.98,0
93481,3.15,12.11,413,84.75,mulet,221.0,0.0,0
80763,2.02,7.17,446,89.91,loyo,222.0,0.0,0
2263,1.07,5.81,4112,90.3,almodovar,222.0,2.51,0
52320,0.0,4.35,5931,94.69,grimaldo,222.0,0.52,0
7709,0.0,11.36,528,87.5,baray,222.0,0.0,0
23314,0.09,4.08,8573,95.3,chavira,222.0,0.4,0
6684,2.15,12.37,372,84.95,bahamonde,223.0,0.0,0
114469,0.0,14.62,301,79.4,roura,223.0,5.98,0
106887,0.0,5.79,726,90.91,presas,223.0,2.34,0
1792,0.0,0.0,136,75.74,alcudia,223.0,22.79,0
39485,1.12,7.28,893,78.95,enriques,223.0,7.5,0
40191,0.0,5.98,468,83.55,esteva,224.0,8.55,0
113133,0.0,4.67,450,94.67,rodezno,224.0,0.0,0
88682,0.0,18.18,154,72.73,melano,224.0,9.09,0
2538,0.12,5.35,6023,93.89,almaguer,225.0,0.55,0
136088,12.4,9.69,258,75.58,trancoso,225.0,0.0,0
21567,4.55,5.19,154,90.26,casamayor,225.0,0.0,0
37817,0.0,4.91,1181,94.67,echeverry,225.0,0.0,0
4984,0.0,10.37,164,75.0,arza,225.0,14.63,0
8192,0.0,10.89,257,88.72,barrenechea,225.0,0.0,0
33186,2.55,6.81,235,87.23,devia,225.0,0.0,0
132052,0.0,9.11,516,90.31,tafur,226.0,0.0,0
101460,0.0,8.13,369,89.97,parrado,226.0,1.63,0
121112,0.0,14.97,461,83.95,seijas,226.0,0.0,0
19549,0.51,4.1,3516,91.55,cabrales,226.0,3.67,0
75899,3.49,5.68,229,89.96,latigo,226.0,0.0,0
92631,3.36,23.49,149,71.14,morlet,226.0,0.0,0
74528,0.45,2.61,1113,96.77,lagunes,227.0,0.0,0
20418,0.0,45.79,297,51.85,canessa,227.0,0.0,0
1789,0.0,11.36,176,63.07,alcover,227.0,17.05,0
23858,0.0,0.0,126,96.83,chinos,227.0,0.0,0
64948,0.0,11.82,203,87.19,jorquera,227.0,0.0,0
93709,0.22,3.95,12615,95.46,munguia,227.0,0.26,0
42401,0.0,25.66,152,67.76,ferras,227.0,4.61,0
21396,0.0,27.27,143,72.73,carriles,228.0,0.0,0
1869,4.62,20.66,1147,73.67,alers,228.0,0.0,0
113940,0.0,0.0,115,56.52,rosaldo,228.0,37.39,0
5459,0.0,5.4,2665,91.67,atilano,228.0,2.7,0
147533,0.0,1.28,391,97.19,yac,228.0,0.0,0
34310,7.63,16.03,131,74.81,dioses,228.0,0.0,0
76712,0.1,4.41,5221,94.46,lechuga,228.0,0.77,0
131047,0.0,13.91,266,83.08,susano,228.0,3.01,0
39624,0.76,3.69,4873,95.2,erazo,228.0,0.25,0
46647,2.31,27.12,778,67.74,gamon,229.0,1.67,0
112689,0.0,6.35,1040,93.37,rivadeneira,229.0,0.0,0
40034,0.0,1.79,390,97.95,espadas,229.0,0.0,0
39930,0.0,0.0,127,96.85,escogido,229.0,0.0,0
138299,0.0,12.3,943,87.17,urdiales,229.0,0.0,0
121915,0.71,4.72,847,87.25,sevillano,229.0,7.08,0
30109,0.0,5.3,151,93.38,datil,230.0,0.0,0
64123,0.47,19.79,1066,79.36,jaso,230.0,0.0,0
118055,0.0,7.24,373,89.01,sayago,230.0,2.95,0
103049,0.0,5.82,705,65.11,peredo,230.0,24.26,0
103056,0.0,4.46,875,70.63,peregrino,230.0,22.17,0
28360,0.0,9.59,219,54.34,cuadro,230.0,32.88,0
137809,0.0,8.81,352,91.19,uceda,230.0,0.0,0
81884,0.0,19.47,673,78.9,macedonio,230.0,1.04,0
90401,0.0,5.48,511,62.04,millares,231.0,30.14,0
4787,0.0,9.55,314,90.45,arpi,231.0,0.0,0
141226,0.38,6.42,3180,92.58,vieyra,231.0,0.35,0
20945,0.0,3.44,813,96.31,carchi,231.0,0.0,0
106385,0.0,11.67,120,71.67,portugues,232.0,14.17,0
21588,1.58,4.21,951,84.86,casasola,232.0,9.25,0
96764,0.95,7.2,736,89.67,nogueras,232.0,1.77,0
1840,0.0,2.32,4528,96.64,alejandre,232.0,0.77,0
104629,10.93,27.87,366,60.66,pillot,232.0,0.0,0
23838,0.0,0.0,115,96.52,chinchillas,233.0,0.0,0
88287,0.21,12.8,2875,86.12,mederos,233.0,0.0,0
4857,0.0,10.16,187,80.75,arrojo,233.0,9.09,0
14035,0.0,41.24,194,58.25,boitel,233.0,0.0,0
100501,0.0,22.3,417,66.43,pajares,233.0,10.07,0
141149,0.0,2.61,1688,96.5,vidrio,233.0,0.53,0
30432,0.58,6.91,8600,91.13,deanda,234.0,1.19,0
99776,0.0,0.0,122,96.72,otamendi,234.0,0.0,0
116874,0.0,11.15,1211,85.55,samudio,234.0,1.73,0
24102,5.06,3.04,395,87.59,choto,235.0,3.8,0
107233,0.0,10.46,478,89.12,proenza,235.0,0.0,0
135702,0.0,10.91,165,87.88,torrecilla,235.0,0.0,0
111815,0.0,31.99,272,67.65,ricart,235.0,0.0,0
3912,0.29,4.92,2052,88.84,apolinar,235.0,5.6000000000000000,0
89211,0.3,3.81,8616,95.42,meraz,236.0,0.39,0
20657,0.0,26.86,283,69.96,capelo,236.0,1.77,0
26803,0.0,12.73,110,82.73,corominas,236.0,0.0,0
85021,0.0,4.23,355,95.49,martinon,236.0,0.0,0
108375,0.65,9.25,3059,85.68,quiros,236.0,3.92,0
25847,5.93,38.52,135,53.33,colls,236.0,0.0,0
141645,4.81,3.89,437,82.38,virola,237.0,8.7,0
483,0.0,11.26,657,51.45,abrigo,237.0,28.16,0
32548,0.97,4.25,2567,94.0,deras,237.0,0.55,0
121158,0.0,8.43,249,90.36,seja,237.0,0.0,0
65270,0.0,21.05,247,77.33,juncal,237.0,0.0,0
106772,8.1,7.27,963,82.87,pratts,237.0,1.04,0
115043,0.78,39.41,1662,57.28,ruis,237.0,1.92,0
80641,1.17,21.43,686,77.11,lovera,237.0,0.0,0
3867,0.0,6.52,1411,89.65,anzures,237.0,2.91,0
101782,3.38,13.51,296,79.05,pastoriza,238.0,3.72,0
78184,1.0,8.18,599,89.65,leza,238.0,0.0,0
106671,0.0,2.65,1698,96.41,pozos,238.0,0.35,0
114933,0.14,3.23,11505,95.45,ruelas,238.0,1.01,0
80483,0.0,13.89,288,85.42,loubriel,239.0,0.0,0
111536,0.79,4.2,761,94.74,revuelta,239.0,0.0,0
84089,0.0,4.1,732,94.26,maqueda,239.0,1.09,0
31053,0.0,4.28,1029,94.85,degollado,239.0,0.49,0
23276,0.46,4.81,18492,93.59,chavarria,240.0,0.87,0
111818,0.0,10.63,348,89.08,ricaurte,240.0,0.0,0
96851,0.0,6.67,420,59.76,nonato,240.0,31.67,0
24314,14.46,4.22,166,65.06,chunga,240.0,16.27,0
20580,0.0,6.65,331,91.54,cantoral,241.0,0.0,0
141372,0.28,3.98,4704,95.24,villalta,241.0,0.36,0
25759,0.66,3.4,2560,95.35,colindres,241.0,0.39,0
115953,0.0,16.44,219,81.28,saens,241.0,0.0,0
83971,0.0,27.68,112,72.32,manterola,241.0,0.0,0
141456,0.3,6.7,3716,91.95,villela,241.0,0.81,0
2477,0.27,4.47,6265,83.32,almazan,241.0,11.25,0
14385,0.0,34.09,308,63.31,boneta,242.0,0.0,0
4069,0.83,5.33,2156,93.32,arauz,242.0,0.0,0
114,0.0,9.25,281,52.31,abasolo,242.0,35.23,0
85086,0.0,5.2,673,94.65,marulanda,242.0,0.0,0
79417,0.97,11.8,517,84.33,llera,242.0,2.51,0
88733,0.49,5.53,1627,93.48,melero,242.0,0.0,0
107053,0.0,4.48,670,93.88,priego,242.0,1.19,0
81562,0.0,9.82,275,89.45,luzardo,242.0,0.0,0
84684,0.26,9.36,1956,88.09,marmol,242.0,2.25,0
11100,0.61,18.06,825,80.36,berrio,242.0,0.0,0
141827,0.36,4.47,3020,94.7,vizcaino,243.0,0.2,0
4036,0.0,10.09,565,89.38,arancibia,243.0,0.0,0
4477,0.35,2.79,17540,96.16,argueta,243.0,0.53,0
92372,7.03,24.86,185,65.95,moralis,243.0,0.0,0
138667,0.18,4.75,21859,94.46,valadez,243.0,0.43,0
53037,0.0,14.13,184,72.28,guasch,243.0,9.78,0
3919,5.15,5.01,699,65.38,apolonio,243.0,23.18,0
42603,0.57,9.97,883,88.9,fiallo,243.0,0.0,0
115752,4.12,14.41,340,63.24,sabido,243.0,14.71,0
79420,0.32,5.78,1885,91.94,llerena,243.0,1.75,0
126138,0.22,4.27,15045,95.03,solorzano,244.0,0.33,0
30685,0.0,39.06,128,59.38,decamps,244.0,0.0,0
45489,3.59,0.0,167,56.89,fruto,244.0,37.13,0
93316,1.47,9.09,682,89.15,muela,244.0,0.0,0
141453,0.27,2.5,5514,96.68,villeda,245.0,0.36,0
45554,0.0,7.53,239,92.47,fuenmayor,245.0,0.0,0
43075,5.18,20.21,386,71.76,fiol,245.0,0.0,0
81823,0.0,13.95,172,61.63,macaya,245.0,21.51,0
117868,0.0,17.61,301,80.07,sauri,246.0,0.0,0
7886,0.23,14.61,7739,82.26,barela,246.0,2.02,0
4635,0.14,7.94,15078,90.51,armenta,247.0,1.15,0
46394,0.0,2.88,591,94.59,gallaga,247.0,1.18,0
121706,0.11,4.47,10449,94.7,serrato,247.0,0.5700000000000000,0
37093,0.0,7.18,2395,91.86,durazo,247.0,0.79,0
6081,0.22,4.23,4937,94.19,ayon,247.0,1.08,0
82850,0.0,24.43,176,70.45,maiz,247.0,3.98,0
115463,0.08,1.68,11220,97.95,ruvalcaba,248.0,0.23000000000000000,0
97176,0.0,4.39,114,92.98,nouel,248.0,0.0,0
94840,0.0,11.52,599,86.81,narro,248.0,0.0,0
98652,0.0,7.09,945,92.06,olivencia,248.0,0.0,0
30720,0.0,8.53,739,50.47,decena,248.0,34.91,0
88876,0.0,3.11,161,86.34,melquiades,248.0,9.32,0
101468,0.0,14.05,1139,79.19,parras,248.0,6.0600000000000000,0
73975,0.0,5.62,676,81.51,labastida,248.0,11.24,0
7456,0.46,4.55,3493,92.44,banegas,248.0,2.3500000000000000,0
149558,0.0,8.49,1213,90.93,zevallos,248.0,0.41,0
111816,0.0,12.86,381,61.94,ricarte,249.0,23.1,0
21372,0.0,5.61,909,91.2,carretero,249.0,2.75,0
85033,1.17,5.61,1284,85.98,martir,249.0,6.54,0
49441,0.0,9.33,193,90.16,giralt,249.0,0.0,0
91609,1.25,9.58,1441,81.26,molano,249.0,6.73,0
104694,7.04,30.28,142,57.75,pinda,250.0,3.52,0
8685,5.3,36.36,132,57.58,baster,250.0,0.0,0
90877,0.0,25.0,232,74.57,miret,250.0,0.0,0
47547,0.83,10.86,3012,85.46,gauna,250.0,2.65,0
46348,0.0,21.89,169,75.74,galiana,251.0,0.0,0
100585,0.0,9.75,318,90.25,palazuelos,251.0,0.0,0
27095,0.0,27.64,123,70.73,coti,251.0,0.0,0
82390,0.35,3.81,39105,94.9,magana,251.0,0.79,0
113701,0.0,14.41,222,70.27,romera,251.0,13.510000000000000,0
148835,0.0,5.69,123,94.31,zambada,252.0,0.0,0
4843,0.0,30.7,114,68.42,arrillaga,252.0,0.0,0
27416,0.0,34.75,118,62.71,coya,252.0,0.0,0
4055,0.0,13.56,177,74.58,aranza,252.0,7.91,0
98137,2.34,4.47,985,92.18,ogando,253.0,0.71,0
19477,0.92,13.42,5974,82.12,caban,253.0,2.46,0
10083,1.56,9.53,514,87.55,bellido,253.0,0.0,0
58768,0.0,0.0,119,97.48,higuita,253.0,0.0,0
20391,0.77,7.2,653,73.97,cando,253.0,17.46,0
79443,0.0,7.93,164,82.32,lluch,253.0,9.76,0
99163,0.0,6.1,377,93.63,orejuela,253.0,0.0,0
20193,1.02,3.24,587,95.57,caminero,254.0,0.0,0
5204,0.0,4.0,200,94.0,arenales,254.0,0.0,0
47314,0.1,4.9,4854,94.4,gasca,254.0,0.41000000000000000,0
116754,7.37,22.11,190,70.0,samboy,254.0,0.0,0
141130,0.0,6.4,2282,92.77,vides,254.0,0.44,0
96625,1.94,10.97,310,82.26,niz,255.0,4.19,0
121605,5.19,13.94,1040,78.27,serano,255.0,1.73,0
85250,0.0,3.65,137,94.89,masferrer,255.0,0.0,0
40558,0.0,11.48,209,88.04,eyzaguirre,255.0,0.0,0
141418,3.63,8.81,193,87.05,villaronga,255.0,0.0,0
22399,1.39,6.53,505,87.72,cejas,255.0,3.56,0
116376,0.0,28.16,902,70.4,salce,255.0,0.0,0
1205,0.17,6.94,6402,90.53,aguero,255.0,1.9700000000000000,0
136678,2.09,10.96,2627,85.69,troche,256.0,0.42000000000000000,0
110584,0.0,29.63,216,68.06,reguera,256.0,2.31,0
4831,0.0,9.4,149,89.26,arriagada,256.0,0.0,0
85607,0.0,37.22,352,58.81,matheu,256.0,2.84,0
35541,0.0,1.5,668,92.81,doroteo,256.0,5.39,0
108193,0.0,6.38,141,83.69,quemada,257.0,7.09,0
20359,0.0,10.53,1045,61.63,cancio,257.0,25.93,0
35764,3.79,19.24,317,76.66,doval,257.0,0.0,0
102157,0.64,9.28,3589,87.85,pavon,258.0,1.73,0
26874,0.0,9.7,866,83.49,corro,258.0,6.12,0
104743,0.0,7.32,287,91.99,pinillos,258.0,0.0,0
107723,0.0,4.8,354,94.07,pumarejo,258.0,0.0,0
113176,0.0,22.22,135,74.81,rodri,258.0,0.0,0
15442,2.06,35.15,680,62.35,bouza,259.0,0.0,0
2935,2.08,16.96,289,80.28,ambert,259.0,0.0,0
90848,0.1,4.33,8884,95.0,miramontes,259.0,0.38,0
137787,0.0,10.72,373,88.47,ubeda,259.0,0.0,0
95251,0.0,20.21,376,67.02,necochea,259.0,10.9,0
1008,1.93,7.02,4604,89.53,adames,260.0,1.33,0
16824,0.53,8.26,1138,68.89,bringas,260.0,19.95,0
101689,0.0,27.11,225,65.33,pasquel,260.0,6.22,0
108338,1.18,27.66,423,60.99,quintas,260.0,8.27,0
141416,38.06,0.0,134,58.21,villaroel,260.0,0.0,0
84556,0.0,29.28,181,63.54,mariz,260.0,4.97,0
44262,0.0,15.27,203,50.74,forteza,261.0,33.5,0
40016,0.0,11.92,671,61.1,eslava,261.0,25.19,0
120811,0.23,4.0,3048,93.67,sedano,261.0,1.9,0
106453,0.0,11.61,224,87.05,postigo,261.0,0.0,0
8711,0.0,6.56,122,93.44,basualdo,261.0,0.0,0
112206,1.95,26.46,257,67.32,rigal,261.0,2.72,0
107614,0.0,0.0,142,96.48,pugo,262.0,0.0,0
101343,0.0,42.37,177,53.11,pariente,262.0,0.0,0
93455,2.68,9.73,596,82.38,mulato,262.0,4.87,0
110583,0.0,14.86,276,84.42,regueiro,262.0,0.0,0
150262,0.0,3.01,498,96.99,zumaya,263.0,0.0,0
14802,0.19,5.38,3609,93.71,borjas,263.0,0.53,0
20399,0.0,10.18,1651,85.77,canedo,263.0,3.33,0
50583,0.0,19.94,346,78.61,gomora,263.0,0.0,0
100494,0.0,4.79,146,82.19,paita,263.0,12.33,0
91166,5.26,6.02,133,87.97,mixco,263.0,0.0,0
95974,0.0,9.58,877,83.81,neyra,263.0,5.59,0
92518,0.0,21.77,1231,69.78,morga,263.0,5.77,0
99525,0.18,2.89,4470,96.69,oseguera,264.0,0.13,0
19940,3.46,6.08,2137,88.77,calix,264.0,0.0,0
47649,0.19,6.9,2696,91.84,gaxiola,264.0,0.8500000000000000,0
131951,0.0,10.56,767,85.66,taborda,265.0,1.96,0
41249,1.18,6.92,4075,90.13,farfan,265.0,1.26,0
19556,2.29,4.58,306,92.48,cabrero,265.0,0.0,0
111044,1.87,29.1,268,66.04,remon,265.0,1.87,0
3155,0.0,9.55,356,90.17,ampuero,266.0,0.0,0
40072,0.0,10.06,159,80.5,espinar,266.0,9.43,0
135697,0.0,13.91,151,84.77,torras,266.0,0.0,0
10758,0.0,3.63,689,95.36,berganza,266.0,0.0,0
132933,0.64,3.24,10201,95.41,tavarez,266.0,0.59,0
134864,3.26,10.7,215,79.07,tiru,266.0,6.98,0
24532,0.0,0.0,113,95.58,cieza,267.0,0.0,0
139392,0.39,4.67,7444,94.09,vanegas,267.0,0.71,0
7616,0.0,8.69,909,89.88,baquero,267.0,1.1,0
3525,0.0,26.06,518,71.04,anglada,267.0,1.35,0
84405,0.0,9.69,423,53.66,marfil,267.0,27.19,0
28361,0.61,7.72,1308,90.98,cuadros,267.0,0.46,0
60433,1.57,8.74,572,85.84,honorato,268.0,2.45,0
41752,0.0,23.6,623,75.76,febo,268.0,0.0,0
130749,0.0,11.01,227,78.41,sumaya,268.0,8.37,0
3034,0.17,2.79,7206,96.84,amezcua,268.0,0.1,0
140461,0.0,43.56,163,53.99,vello,268.0,0.0,0
103482,0.0,9.09,880,89.2,pesqueira,269.0,0.8,0
84102,0.23,3.44,2584,95.94,maradiaga,269.0,0.39,0
80782,0.19,3.06,4743,96.25,lozoya,270.0,0.25,0
149070,0.0,15.75,508,79.53,zarza,270.0,4.13,0
101244,0.0,3.7,3348,95.55,paramo,270.0,0.51,0
79664,0.23,4.08,13218,95.0,loera,270.0,0.54,0
105118,0.0,8.09,507,88.76,piza,270.0,2.76,0
81067,0.0,15.79,171,76.02,luengo,271.0,7.02,0
121752,0.99,8.06,7842,90.56,servin,271.0,0.2,0
76551,0.0,28.44,211,70.62,leana,271.0,0.0,0
23095,0.0,1.9,315,98.1,charco,271.0,0.0,0
43661,0.0,9.44,604,76.99,florido,271.0,12.42,0
15918,0.0,32.49,354,59.32,brana,271.0,7.06,0
99183,1.03,7.69,1066,90.62,orengo,271.0,0.0,0
103483,0.0,16.04,293,81.57,pesquera,271.0,2.39,0
113065,0.24,6.46,8860,92.28,rodarte,271.0,0.76,0
140427,0.0,25.87,344,53.49,vele,272.0,18.9,0
65303,0.0,12.04,191,86.91,jungo,272.0,0.0,0
15703,0.0,9.16,2423,87.41,bracamonte,272.0,2.8,0
140698,3.16,3.27,949,87.67,verdejo,273.0,5.16,0
19765,0.0,4.17,503,89.66,cajas,273.0,3.98,0
106660,0.0,15.35,241,75.1,pozas,273.0,8.3,0
47680,0.0,15.1,404,67.82,gayoso,274.0,15.84,0
65161,0.0,7.95,239,91.63,juca,274.0,0.0,0
102352,0.0,42.27,343,54.23,peche,275.0,2.92,0
5076,2.94,10.0,170,84.12,asenjo,275.0,2.94,0
26306,0.0,11.35,916,86.24,constante,275.0,1.86,0
148794,0.82,6.12,2206,90.34,zaldivar,275.0,2.36,0
54597,0.0,6.94,144,75.69,halcon,275.0,17.37,0
90023,0.63,20.64,1594,72.33,miera,276.0,5.89,0
94322,5.09,18.34,747,62.52,nabor,276.0,12.45,0
7836,0.0,31.93,119,66.39,barcos,276.0,0.0,0
116556,0.0,26.62,154,57.14,saloma,276.0,12.99,0
79433,0.0,22.67,247,68.02,llorca,277.0,7.69,0
111548,4.07,7.66,418,87.8,rexach,277.0,0.0,0
100337,0.43,6.02,13114,92.08,padron,278.0,1.28,0
50627,2.03,10.3,3205,85.4,gongora,278.0,1.87,0
121609,4.5,3.46,289,61.59,serapio,278.0,29.07,0
100761,0.0,2.22,540,97.78,palominos,278.0,0.0,0
4834,0.0,20.74,217,69.59,arribas,278.0,9.22,0
98146,0.0,18.01,583,78.22,ogas,278.0,2.4,0
4123,0.14,3.73,4265,75.24,arceo,278.0,19.720000000000000,0
64136,0.17,5.73,13318,93.68,jasso,279.0,0.31,0
75682,0.0,10.0,220,86.36,larrosa,279.0,2.73,0
39937,0.36,6.29,5249,88.34,escoto,279.0,4.800000000000000,0
2947,0.09,2.67,10445,96.88,ambriz,280.0,0.25,0
46205,0.0,15.35,215,81.4,gainza,280.0,0.0,0
99150,2.53,3.83,1383,92.62,orea,280.0,0.65,0
126017,0.0,10.15,197,87.31,solario,281.0,0.0,0
125775,0.0,4.53,750,95.2,soberanes,281.0,0.0,0
138312,0.0,7.28,673,69.24,ureta,281.0,21.69,0
9497,29.57,8.7,115,60.87,beco,281.0,0.0,0
21236,0.0,3.75,773,91.33,carnero,281.0,4.66,0
40720,0.0,7.06,1727,91.26,facio,281.0,1.16,0
104359,0.0,7.57,977,91.71,piedrahita,282.0,0.0,0
88757,0.0,18.75,320,79.69,melian,282.0,0.0,0
50104,0.1,3.69,21640,95.22,godinez,282.0,0.7900000000000000,0
111599,0.0,3.56,1515,95.78,reyez,282.0,0.53,0
112467,0.0,7.56,172,91.86,rioseco,283.0,0.0,0
49437,0.0,9.38,160,86.88,giral,283.0,3.13,0
8140,0.0,9.49,727,89.82,barquero,283.0,0.0,0
108341,0.0,19.19,714,77.03,quintela,284.0,2.52,0
20977,0.0,3.61,166,95.78,cardenales,284.0,0.0,0
53279,0.0,3.26,981,96.43,guijarro,285.0,0.0,0
106387,1.91,8.6,523,88.34,portuondo,285.0,0.0,0
85651,0.0,7.07,311,60.45,matienzo,285.0,31.83,0
95004,0.0,35.45,110,59.09,naudin,285.0,0.0,0
37804,0.0,10.66,516,89.34,echegaray,286.0,0.0,0
44936,0.0,4.31,4969,95.19,fregoso,286.0,0.38,0
656,0.46,6.03,16193,92.61,adame,287.0,0.75,0
112686,0.0,11.11,153,77.12,rius,287.0,9.8,0
102904,0.0,4.05,173,95.38,pensado,287.0,0.0,0
75022,0.0,11.43,210,84.76,landeta,287.0,2.86,0
25354,2.23,8.93,403,88.59,cobas,287.0,0.0,0
22695,1.59,5.4,5168,91.29,cespedes,289.0,1.1,0
4391,0.83,7.62,1443,91.41,arencibia,289.0,0.0,0
