,PCTBLACK,PCTWHITE,COUNT,PCTHISPANIC,surname,frequency,PCTASIAN,other
12467,51.3,46.96,115,0.0,biruk,29.0,0.0,0
82639,83.33,6.35,126,0.0,mahatha,29.0,0.0,0
88076,81.66,13.61,169,0.0,mcswine,29.0,0.0,0
136129,94.59,0.0,148,0.0,trappier,29.0,0.0,0
129375,73.05,17.02,141,4.96,stomer,29.0,0.0,0
39286,96.3,0.0,162,0.0,endale,29.0,0.0,0
11970,76.61,8.06,124,8.87,bierria,29.0,0.0,0
104180,78.92,15.66,166,3.61,piard,29.0,0.0,0
9005,83.92,3.92,255,8.24,bausley,29.0,0.0,0
714,96.45,0.0,169,0.0,adediran,29.0,0.0,0
77453,61.75,32.24,366,1.91,lenear,29.0,0.0,0
129730,90.38,3.25,1725,2.43,straughter,29.0,0.0,0
97899,95.76,0.0,118,0.0,odame,29.0,0.0,0
113873,51.72,8.62,232,0.0,roopchand,29.0,26.72,0
34691,70.55,20.89,292,4.45,dobard,29.0,0.0,0
95556,89.47,0.0,228,3.95,nemorin,29.0,3.07,0
121731,96.35,0.0,219,2.74,servance,29.0,0.0,0
46022,89.77,0.0,176,6.25,gachette,29.0,0.0,0
24734,61.14,30.29,175,6.86,cisero,29.0,0.0,0
97311,68.72,23.59,195,0.0,nuby,29.0,0.0,0
74237,77.24,17.07,123,4.07,lacue,29.0,0.0,0
68968,86.9,0.0,145,4.14,kinlow,29.0,0.0,0
148142,98.35,0.0,121,0.0,yimam,30.0,0.0,0
89174,83.23,4.97,161,4.97,mentore,30.0,3.73,0
36282,93.09,0.0,188,0.0,drumgo,30.0,0.0,0
3106,93.62,0.0,141,0.0,amoh,30.0,4.26,0
56844,85.59,5.08,118,4.24,hedgemon,30.0,0.0,0
97819,87.16,0.0,148,3.38,ocansey,30.0,0.0,0
21358,57.42,36.46,458,2.62,carreker,30.0,0.0,0
40745,94.31,0.0,123,0.0,fadeyi,30.0,0.0,0
76791,86.3,4.45,292,8.56,ledgister,30.0,0.0,0
133549,78.93,4.13,242,8.26,terrelonge,30.0,0.0,0
40788,93.27,0.0,223,2.24,faggett,30.0,0.0,0
60848,80.3,10.8,528,3.03,hoston,30.0,0.0,0
109524,60.35,30.88,285,2.11,ransburg,30.0,0.0,0
69409,71.37,22.33,524,3.63,kizzee,30.0,0.0,0
2926,97.06,0.0,170,0.0,ambaye,30.0,0.0,0
97518,95.0,0.0,160,0.0,nyakundi,30.0,0.0,0
59313,65.57,18.03,122,6.56,hithe,30.0,0.0,0
127649,72.79,14.34,272,11.03,staine,31.0,0.0,0
28078,80.23,3.95,354,13.28,crosdale,31.0,0.0,0
120618,89.52,3.49,372,2.96,seabron,31.0,0.0,0
133397,86.67,4.24,165,0.0,tennon,31.0,0.0,0
58153,90.12,3.7,162,0.0,hernton,31.0,0.0,0
95619,89.47,0.0,152,8.55,nervis,31.0,0.0,0
4717,54.1,41.8,122,0.0,arnick,31.0,0.0,0
61462,85.64,8.51,188,0.0,huffin,31.0,0.0,0
18010,88.24,3.72,323,3.1,brunache,31.0,0.0,0
26629,61.76,22.79,136,6.62,cordice,31.0,0.0,0
135129,97.05,0.0,271,0.0,togba,31.0,0.0,0
107991,92.62,0.0,122,0.0,pyram,31.0,0.0,0
149474,85.19,9.76,297,3.03,zephirin,31.0,0.0,0
43514,62.35,29.73,656,2.74,flewellen,31.0,0.0,0
3072,64.81,31.05,702,1.42,amison,31.0,0.0,0
138079,91.19,0.0,159,0.0,umoren,31.0,0.0,0
47763,99.24,0.0,132,0.0,gebeyehu,31.0,0.0,0
74636,97.77,0.0,224,0.0,lakew,31.0,0.0,0
93847,87.74,6.45,155,0.0,murchinson,31.0,0.0,0
55307,89.41,7.06,170,0.0,hanserd,31.0,0.0,0
22471,91.1,0.0,146,0.0,cenat,31.0,0.0,0
76117,78.21,3.85,234,12.82,laurenceau,31.0,0.0,0
146676,97.89,0.0,237,0.0,woldegiorgis,31.0,0.0,0
40306,91.97,2.55,274,3.28,etuk,31.0,0.0,0
12428,71.43,26.29,175,0.0,birl,31.0,0.0,0
125630,95.51,0.0,156,3.21,snagg,31.0,0.0,0
12125,92.22,0.0,180,0.0,bility,31.0,0.0,0
55208,91.54,2.11,331,1.81,hankton,31.0,0.0,0
6094,90.33,0.0,362,0.0,aytch,31.0,0.0,0
41078,56.97,37.58,330,4.85,faltz,31.0,0.0,0
105695,78.26,18.97,253,0.0,poinsette,31.0,0.0,0
9909,96.11,1.77,283,0.0,belachew,31.0,0.0,0
12775,66.49,27.09,1325,3.09,blackshire,31.0,0.0,0
41741,71.25,23.85,327,0.0,featherson,32.0,1.53,0
133619,97.67,0.0,300,0.0,tesema,32.0,0.0,0
13921,71.54,21.35,267,2.25,bohanna,32.0,0.0,0
86621,65.08,26.25,461,3.69,mcclarin,32.0,0.0,0
9111,98.28,0.0,116,0.0,bayoh,32.0,0.0,0
145102,65.49,33.1,142,0.0,whittick,32.0,0.0,0
76928,57.46,35.48,778,1.8,leftridge,32.0,0.0,0
98437,90.7,0.0,129,4.65,okundaye,32.0,0.0,0
131016,96.01,0.0,301,1.66,surpris,32.0,0.0,0
93134,67.74,7.74,155,16.13,moxam,32.0,0.0,0
35350,96.31,0.0,217,0.0,donzo,32.0,0.0,0
42488,93.92,1.52,329,2.74,fertil,32.0,0.0,0
104067,94.97,0.0,358,0.0,philistin,32.0,0.0,0
42993,86.62,4.76,441,4.99,finister,32.0,0.0,0
124178,97.92,0.0,530,0.0,similien,32.0,0.0,0
97510,92.2,4.96,141,0.0,nwokeji,32.0,0.0,0
140280,63.13,26.79,377,4.51,veasy,32.0,0.0,0
33177,50.53,44.56,285,0.0,devero,32.0,2.81,0
81770,80.73,12.39,218,0.0,mabson,32.0,0.0,0
104326,64.14,24.7,251,6.37,picott,32.0,0.0,0
139155,88.46,2.56,234,6.84,vanderhall,32.0,0.0,0
77876,78.75,18.13,160,0.0,letman,32.0,0.0,0
104873,90.98,0.0,133,0.0,piquion,32.0,0.0,0
3722,93.55,0.0,124,0.0,anteneh,32.0,0.0,0
104451,51.49,38.06,134,5.97,piert,32.0,0.0,0
64278,88.31,3.85,727,4.4,jeanpaul,32.0,0.0,0
138852,86.67,4.17,120,5.0,vallian,32.0,0.0,0
86914,55.26,38.43,713,1.96,mccuin,33.0,0.0,0
10520,67.82,30.46,174,0.0,bennings,33.0,0.0,0
122938,52.03,32.52,123,6.5,shilow,33.0,7.32,0
93178,81.83,6.61,787,3.3,mozee,33.0,0.0,0
60610,93.2,2.4,250,2.0,hordge,33.0,0.0,0
70894,94.93,4.33,670,0.0,kollie,33.0,0.0,0
106770,88.46,6.15,130,0.0,prattis,33.0,0.0,0
100087,99.12,0.0,114,0.0,oyedele,33.0,0.0,0
1428,96.08,0.0,153,0.0,ajanaku,33.0,0.0,0
55512,87.53,4.02,497,4.83,hardmon,33.0,0.0,0
12447,88.33,0.0,120,0.0,birotte,33.0,0.0,0
21476,76.99,13.91,604,2.65,carthen,33.0,0.0,0
136624,71.39,22.42,388,2.58,tripplett,33.0,0.0,0
121109,57.14,34.78,161,4.35,seignious,33.0,0.0,0
135945,77.34,17.07,1412,1.2,townsel,33.0,1.06,0
12761,72.86,23.21,280,0.0,blackmond,33.0,0.0,0
107640,66.13,25.0,124,5.65,pulce,33.0,0.0,0
25722,79.84,14.92,248,2.02,colemon,33.0,0.0,0
78560,77.51,19.28,249,2.01,lightford,33.0,0.0,0
84173,91.97,1.22,411,2.68,marbley,33.0,0.0,0
110340,82.12,7.73,453,1.77,reddic,33.0,0.0,0
67453,67.16,31.34,134,0.0,keeve,33.0,0.0,0
108356,88.27,0.0,179,7.82,quintyne,33.0,0.0,0
4625,78.71,16.81,357,0.0,armelin,33.0,0.0,0
137049,98.56,0.0,139,0.0,tsehaye,33.0,0.0,0
35713,65.19,22.53,293,7.85,douge,33.0,0.0,0
95502,91.58,0.0,190,0.0,nelloms,33.0,0.0,0
25029,74.03,20.93,258,0.0,cleggett,33.0,0.0,0
143161,72.15,13.92,237,4.64,wanzo,33.0,0.0,0
18540,91.78,0.0,146,0.0,bumbray,33.0,0.0,0
117523,76.69,12.29,236,9.75,sardin,33.0,0.0,0
5818,65.25,22.77,1010,5.25,auzenne,34.0,0.0,0
135904,64.01,28.57,364,4.4,toussant,34.0,0.0,0
98153,96.37,0.0,193,0.0,ogbeide,34.0,0.0,0
98839,98.03,0.0,203,0.0,omoruyi,34.0,0.0,0
98453,95.0,0.0,120,0.0,oladokun,34.0,0.0,0
38997,56.41,33.33,117,0.0,elridge,34.0,0.0,0
14378,96.88,0.0,160,0.0,boneparte,34.0,0.0,0
133153,98.45,0.0,193,0.0,tegegne,34.0,0.0,0
709,96.88,0.0,192,0.0,adebanjo,34.0,0.0,0
83083,50.2,44.22,1271,1.42,malbrough,34.0,0.0,0
32100,88.46,6.41,234,0.0,demmings,34.0,0.0,0
99501,89.84,0.0,128,7.03,osayande,34.0,0.0,0
51670,77.99,11.58,259,4.63,grannum,34.0,0.0,0
144737,91.49,2.08,529,4.35,westry,34.0,0.0,0
100260,63.25,29.91,234,0.0,packnett,34.0,4.27,0
23350,75.42,20.76,236,2.12,cheathem,34.0,0.0,0
89437,92.08,0.0,265,2.64,meshesha,34.0,1.89,0
53880,97.39,0.0,115,0.0,guyden,34.0,0.0,0
43676,94.12,0.0,221,0.0,florvil,34.0,0.0,0
87379,90.61,0.0,245,6.53,mcgrier,34.0,0.0,0
91880,60.27,33.79,219,0.0,mondie,34.0,0.0,0
37524,72.26,22.63,137,0.0,eackles,34.0,0.0,0
104058,95.08,0.0,122,4.1,philippeaux,34.0,0.0,0
128708,82.51,7.92,303,3.63,stephney,34.0,0.0,0
50503,93.24,2.46,651,2.3,golphin,34.0,0.0,0
92336,75.04,18.23,565,2.12,moragne,34.0,0.0,0
73995,82.76,5.17,116,7.76,labeach,34.0,0.0,0
113575,86.99,6.37,753,2.52,rollerson,34.0,0.0,0
49587,77.54,20.29,138,0.0,gix,34.0,0.0,0
38115,87.25,4.03,149,4.7,egans,34.0,0.0,0
111418,95.08,0.0,122,0.0,retic,34.0,0.0,0
54733,61.01,30.5,636,1.42,hallums,35.0,0.94,0
63182,61.26,30.03,919,4.35,isreal,35.0,1.74,0
303,97.3,0.0,111,0.0,abrha,35.0,0.0,0
147224,92.83,0.0,223,3.14,wrighten,35.0,0.0,0
33441,91.2,0.0,125,0.0,diakhate,35.0,0.0,0
7367,96.32,0.0,163,0.0,bamfo,35.0,0.0,0
36490,79.44,3.82,681,2.79,ducre,35.0,7.34,0
117176,56.07,36.9,840,3.33,sanks,35.0,0.0,0
94106,85.71,0.0,133,6.02,mustafaa,35.0,0.0,0
107605,67.46,26.98,126,0.0,pughsley,35.0,0.0,0
1518,97.89,0.0,142,0.0,akinpelu,35.0,0.0,0
52424,56.66,36.52,293,0.0,grisson,35.0,0.0,0
1516,97.99,0.0,149,0.0,akinleye,35.0,0.0,0
149506,93.88,0.0,147,0.0,zerihun,35.0,0.0,0
133621,94.2,3.13,224,0.0,tesfa,35.0,0.0,0
100292,92.02,3.68,163,0.0,paddio,35.0,0.0,0
8249,62.86,27.43,175,0.0,barriteau,35.0,0.0,0
40912,62.96,28.15,135,4.44,fairwell,35.0,0.0,0
11116,92.15,0.0,191,6.28,berrouet,35.0,0.0,0
28826,94.81,2.36,212,0.0,cushingberry,35.0,0.0,0
147464,92.08,3.96,404,1.49,wysinger,35.0,0.0,0
76568,86.23,6.52,138,0.0,leapheart,35.0,0.0,0
140221,94.94,0.0,336,2.98,vaval,35.0,0.0,0
16262,87.16,9.46,148,0.0,brazley,35.0,0.0,0
134603,72.73,25.45,110,0.0,tildon,35.0,0.0,0
57859,90.4,5.08,177,0.0,henyard,35.0,0.0,0
17956,67.66,28.14,167,0.0,buckins,35.0,0.0,0
30653,74.91,19.43,283,0.0,debruce,36.0,1.77,0
35565,95.64,0.0,802,1.12,dorsainvil,36.0,0.0,0
90458,74.15,20.0,205,0.0,millings,36.0,0.0,0
3597,93.94,0.0,132,0.0,anjorin,36.0,0.0,0
6142,67.8,21.19,118,8.47,azemar,36.0,0.0,0
62945,96.09,0.0,128,0.0,irabor,36.0,0.0,0
98479,99.32,0.0,148,0.0,olaoye,36.0,0.0,0
3436,97.6,0.0,125,0.0,anekwe,36.0,0.0,0
76938,64.97,22.93,157,3.82,legans,36.0,0.0,0
126544,86.93,8.24,765,2.09,souffrant,36.0,0.0,0
87323,83.76,9.74,585,1.37,mcglown,36.0,0.0,0
50472,50.31,44.97,954,1.26,golliday,36.0,0.0,0
87251,57.37,36.06,502,2.19,mcgilberry,36.0,2.79,0
37676,55.29,39.87,2355,1.78,eatmon,36.0,0.76,0
18031,53.56,38.95,267,3.75,bryd,36.0,0.0,0
75670,79.33,3.91,179,10.06,larrier,36.0,0.0,0
87965,59.74,33.48,1135,2.64,mcphaul,36.0,1.5,0
27279,51.75,40.35,114,4.39,cousley,36.0,0.0,0
26815,64.33,27.82,1172,2.65,corpening,36.0,0.0,0
32841,82.72,14.45,353,0.0,deshazor,36.0,0.0,0
132530,52.04,43.88,294,0.0,tansil,36.0,2.04,0
85373,90.73,4.64,151,0.0,massenberg,36.0,0.0,0
108825,72.94,19.89,377,3.18,ragins,36.0,0.0,0
136057,78.28,14.34,746,2.28,tramble,36.0,0.0,0
20444,86.41,0.0,206,3.88,canidate,36.0,0.0,0
12765,84.06,10.14,207,2.9,blacknell,36.0,0.0,0
95158,92.54,0.0,134,0.0,ndirangu,36.0,0.0,0
25579,53.23,42.79,603,1.82,cohill,36.0,0.0,0
86572,73.64,19.72,497,3.22,mccastle,37.0,0.0,0
44008,89.77,3.41,176,2.84,fontus,37.0,0.0,0
73794,94.15,0.0,188,0.0,kuyateh,37.0,0.0,0
59549,79.37,13.0,223,3.14,hodrick,37.0,0.0,0
47749,55.14,40.0,185,0.0,geason,37.0,0.0,0
63126,97.3,0.0,111,0.0,isibor,37.0,0.0,0
95357,97.17,0.0,318,0.0,negussie,37.0,0.0,0
68649,52.94,39.34,272,3.68,kilbert,37.0,0.0,0
66288,86.6,3.09,194,0.0,kankam,37.0,8.76,0
137215,93.39,0.0,711,1.13,tukes,37.0,1.55,0
147212,90.2,4.9,204,0.0,wrencher,37.0,0.0,0
6125,93.23,0.0,133,0.0,azard,37.0,0.0,0
143613,88.97,7.98,263,1.9,waymer,37.0,0.0,0
37187,65.09,23.58,212,2.36,durousseau,37.0,2.36,0
5524,93.75,0.0,128,0.0,attipoe,37.0,0.0,0
24167,84.69,8.13,209,3.83,chrispin,37.0,0.0,0
120601,79.12,11.49,905,2.43,seaberry,37.0,0.0,0
146128,91.18,3.85,442,1.13,winns,37.0,0.0,0
143064,93.69,0.0,111,0.0,wambugu,37.0,0.0,0
115337,92.03,3.03,627,1.75,russaw,37.0,0.0,0
35431,88.51,3.6,583,5.66,dorce,37.0,0.0,0
136486,85.2,6.63,196,0.0,tribue,37.0,0.0,0
136987,90.67,0.0,150,3.33,truvillion,37.0,0.0,0
38180,94.87,0.0,117,0.0,egharevba,37.0,0.0,0
109525,88.89,3.7,162,0.0,ransby,37.0,0.0,0
10650,97.8,0.0,182,0.0,beraki,37.0,0.0,0
127163,88.37,3.49,172,5.81,spivery,38.0,0.0,0
76761,70.59,24.37,119,0.0,ledan,38.0,0.0,0
54467,91.67,2.78,180,0.0,haileselassie,38.0,2.78,0
124051,68.55,22.24,760,1.71,silmon,38.0,0.0,0
90872,94.85,0.0,136,0.0,mireku,38.0,0.0,0
13347,91.28,3.74,803,2.62,bluitt,38.0,0.0,0
130324,63.9,29.61,385,1.3,sturkey,38.0,0.0,0
79013,58.33,35.56,180,2.78,linzie,38.0,0.0,0
138874,91.38,1.72,290,3.1,valme,38.0,2.41,0
87385,96.22,0.0,185,0.0,mcgrone,38.0,0.0,0
8370,72.5,25.71,280,0.0,bartie,38.0,0.0,0
140275,73.5,22.51,702,1.71,veals,38.0,0.0,0
85372,94.33,3.55,141,0.0,massenat,38.0,0.0,0
64371,80.59,11.72,273,0.0,jemerson,38.0,0.0,0
14176,72.87,19.15,188,0.0,bollers,38.0,0.0,0
96516,76.22,16.22,185,3.24,nisby,38.0,0.0,0
2151,74.59,7.92,303,0.0,allicock,38.0,4.29,0
98825,89.92,0.0,129,0.0,omisore,38.0,0.0,0
97057,61.31,34.67,199,0.0,northan,38.0,0.0,0
31677,75.61,16.26,123,0.0,delley,38.0,0.0,0
74147,50.93,41.79,591,2.88,lacewell,38.0,0.0,0
97386,52.38,42.52,294,1.7,nunally,38.0,0.0,0
52173,64.26,27.49,291,0.0,grevious,38.0,0.0,0
112328,81.1,16.54,127,0.0,rimson,38.0,0.0,0
750,93.91,0.0,115,0.0,adera,38.0,0.0,0
69179,84.67,9.33,300,0.0,kirlew,38.0,0.0,0
15451,68.66,29.49,217,0.0,bovan,39.0,0.0,0
98462,93.8,0.0,129,0.0,olagunju,39.0,0.0,0
132262,77.18,18.0,561,1.6,talford,39.0,0.0,0
136462,92.65,3.68,136,0.0,trezvant,39.0,0.0,0
135967,66.85,25.75,365,4.38,toyer,39.0,0.0,0
38698,60.5,33.61,238,0.0,elery,39.0,0.0,0
51259,93.84,0.0,341,3.52,gourdet,39.0,0.0,0
36478,89.18,6.18,1488,1.48,ducksworth,39.0,0.0,0
21431,52.94,43.65,323,2.48,carroway,39.0,0.0,0
93473,73.66,20.48,786,1.4,muldrew,39.0,0.0,0
29129,72.97,14.41,111,7.21,crouther,39.0,0.0,0
87035,70.62,23.08,1222,2.45,mcduffy,39.0,0.65,0
98209,98.0,0.0,150,0.0,ogundele,39.0,0.0,0
86933,55.6,39.77,259,2.7,mccullom,39.0,0.0,0
27413,54.3,43.71,151,0.0,coxton,39.0,0.0,0
19066,52.38,45.24,126,0.0,bushay,39.0,0.0,0
128964,89.38,4.62,584,1.88,stigger,39.0,0.0,0
95721,89.29,5.8,224,0.0,netters,39.0,0.0,0
19430,60.17,37.29,118,0.0,byse,39.0,0.0,0
27612,67.72,23.81,189,2.65,cravin,39.0,0.0,0
87703,52.04,39.78,269,0.0,mclaurine,39.0,0.0,0
41090,70.66,24.38,1128,2.13,fambro,39.0,0.0,0
7580,57.09,25.18,282,8.87,bantum,39.0,0.0,0
87134,65.12,29.18,281,4.27,mcfail,40.0,0.0,0
65700,96.28,1.86,323,0.0,kahsay,40.0,0.0,0
86980,83.27,10.89,257,0.0,mcdavis,40.0,0.0,0
69189,89.36,3.19,188,3.19,kirnon,40.0,0.0,0
93933,84.8,0.0,250,4.4,murriel,40.0,3.6,0
8345,56.84,39.21,329,1.52,barthell,40.0,0.0,0
17211,72.48,22.15,149,0.0,broomer,40.0,0.0,0
25231,68.76,26.74,445,2.02,clouden,40.0,0.0,0
52347,53.64,36.95,701,3.57,grinage,40.0,0.0,0
93633,92.86,0.0,154,0.0,mumphery,40.0,0.0,0
114123,67.91,29.6,321,0.0,roshell,40.0,0.0,0
110351,79.44,15.52,754,1.72,reddix,40.0,0.0,0
47772,96.8,0.0,125,0.0,gebregiorgis,40.0,0.0,0
21474,90.44,3.03,429,2.33,carthan,40.0,0.0,0
764,91.96,0.0,112,0.0,adewusi,40.0,0.0,0
46219,90.21,3.36,327,2.14,gaitor,40.0,0.0,0
24317,90.91,6.49,231,0.0,chuol,40.0,0.0,0
97501,94.74,0.0,114,0.0,nwakanma,40.0,0.0,0
61526,54.96,39.12,928,2.05,hugley,40.0,0.0,0
14314,69.06,15.83,139,0.0,bonapart,40.0,0.0,0
81423,86.75,3.21,249,2.41,lusane,40.0,0.0,0
101966,79.02,18.18,143,0.0,pattman,40.0,0.0,0
105064,59.63,31.19,218,8.72,pitters,40.0,0.0,0
48036,95.24,0.0,168,0.0,gemeda,40.0,0.0,0
12557,94.89,0.0,176,0.0,bissainthe,40.0,0.0,0
36331,96.4,0.0,139,0.0,dualeh,40.0,0.0,0
27390,82.27,15.6,282,0.0,cowins,40.0,0.0,0
132341,99.39,0.0,164,0.0,tamakloe,40.0,0.0,0
1259,91.46,0.0,164,4.88,agyare,40.0,0.0,0
64961,83.46,0.0,133,3.76,jinadu,40.0,0.0,0
99578,98.51,0.0,134,0.0,osifo,41.0,0.0,0
114521,80.52,11.26,231,4.33,rouzan,41.0,0.0,0
125726,95.1,0.0,204,0.0,snorton,41.0,0.0,0
67667,92.56,0.0,121,4.13,kellyman,41.0,0.0,0
98950,98.83,0.0,171,0.0,onuorah,41.0,0.0,0
111874,93.19,0.0,279,2.87,richemond,41.0,0.0,0
24474,85.1,3.44,349,6.88,ciceron,41.0,2.58,0
49971,63.46,32.42,583,1.54,glymph,41.0,0.0,0
75615,93.13,2.29,262,0.0,larmond,41.0,0.0,0
1521,98.4,0.0,125,0.0,akinsola,41.0,0.0,0
147761,65.49,26.55,113,0.0,yansen,41.0,5.31,0
27940,71.67,23.33,360,4.72,critton,41.0,0.0,0
92768,72.35,16.47,170,7.65,mortley,41.0,0.0,0
74055,85.82,7.46,134,3.73,labostrie,41.0,0.0,0
7979,82.76,7.76,116,6.03,barjon,41.0,0.0,0
13431,97.91,1.31,383,0.0,boamah,41.0,0.0,0
13333,75.74,13.15,441,4.54,blueford,41.0,0.0,0
140362,88.77,4.71,276,0.0,veillard,41.0,0.0,0
131913,86.86,6.29,175,0.0,tabbs,41.0,0.0,0
106463,70.16,16.13,124,0.0,postley,41.0,0.0,0
15570,76.11,11.5,113,5.31,boxton,41.0,0.0,0
762,98.1,0.0,210,0.0,adewumi,41.0,0.0,0
82841,86.36,9.09,132,0.0,maith,41.0,0.0,0
143122,93.75,0.0,128,0.0,wanjohi,41.0,0.0,0
726,96.52,0.0,115,0.0,adelekan,41.0,0.0,0
137710,89.5,3.31,362,1.93,tyes,41.0,0.0,0
30771,71.36,24.12,199,0.0,declouet,42.0,0.0,0
41137,93.63,1.74,691,2.32,faniel,42.0,0.0,0
27,83.04,11.61,112,0.0,abdelgadir,42.0,0.0,0
64193,53.09,37.63,194,5.67,javis,42.0,0.0,0
29555,69.09,18.18,110,10.0,damons,42.0,0.0,0
44287,71.51,17.44,172,0.0,fortt,42.0,0.0,0
147217,88.37,4.11,559,3.94,wrice,42.0,0.0,0
64500,85.53,7.89,152,0.0,jernagin,42.0,0.0,0
144562,82.98,10.49,658,4.56,wesby,42.0,0.0,0
715,99.52,0.0,207,0.0,adedokun,42.0,0.0,0
68439,93.09,3.72,188,0.0,kiarie,42.0,0.0,0
103763,84.21,5.49,893,2.91,petties,42.0,0.0,0
21145,56.15,37.3,244,5.33,carlis,42.0,0.0,0
801,98.22,0.0,169,0.0,admassu,42.0,0.0,0
67657,55.37,38.29,363,0.0,kellom,42.0,0.0,0
46079,95.2,0.0,125,0.0,gadsen,42.0,0.0,0
43399,90.13,0.0,223,6.28,fleary,42.0,0.0,0
130790,50.14,43.21,692,2.02,summerour,42.0,0.0,0
4941,79.73,16.89,148,0.0,artwell,42.0,0.0,0
94813,85.83,4.45,247,2.43,nared,42.0,0.0,0
131284,96.46,0.0,226,0.0,swaray,42.0,0.0,0
87377,66.77,28.32,632,2.06,mcgregory,42.0,0.0,0
32576,78.07,0.0,114,7.89,derenoncourt,42.0,0.0,0
36715,96.9,0.0,258,0.0,dukuly,42.0,0.0,0
262,96.72,0.0,122,0.0,abioye,43.0,0.0,0
141307,96.06,0.0,203,0.0,vilbrun,43.0,0.0,0
89767,57.72,36.46,395,2.28,mhoon,43.0,1.52,0
19411,90.53,4.85,412,1.7,byrdsong,43.0,0.0,0
136805,84.85,3.46,231,5.19,trotty,43.0,0.0,0
10164,83.58,5.47,274,5.47,belnavis,43.0,0.0,0
28223,68.64,21.19,118,0.0,crumbie,43.0,0.0,0
120568,92.92,0.0,226,2.65,scullark,43.0,0.0,0
29321,79.31,15.45,725,2.9,daise,43.0,0.0,0
125383,56.67,41.67,120,0.0,smallie,43.0,0.0,0
5983,96.36,0.0,220,0.0,awosika,43.0,0.0,0
91085,99.2,0.0,125,0.0,mitiku,43.0,0.0,0
93786,98.12,0.0,213,0.0,munye,43.0,0.0,0
93180,78.47,16.27,209,2.39,mozell,43.0,0.0,0
23629,97.83,0.0,138,0.0,chevelon,43.0,0.0,0
76201,90.0,3.0,600,3.17,lauture,43.0,0.0,0
123550,86.74,2.76,181,0.0,sibblies,43.0,0.0,0
144870,89.63,0.0,135,4.44,wheatle,43.0,0.0,0
106280,78.76,14.12,758,3.03,porchia,43.0,0.0,0
40725,56.41,28.21,117,7.69,facon,43.0,5.13,0
37029,80.11,10.5,181,6.08,duplessy,43.0,0.0,0
147334,96.72,0.0,122,0.0,wurie,44.0,0.0,0
127060,51.22,41.17,1234,2.76,spigner,44.0,0.0,0
9970,94.04,0.0,285,1.75,belfon,44.0,0.0,0
133758,96.4,1.48,472,0.0,tewolde,44.0,0.0,0
111216,72.73,9.39,330,4.55,rentie,44.0,3.03,0
106890,75.38,16.92,130,0.0,presbury,44.0,0.0,0
120779,81.68,13.86,202,3.96,secka,44.0,0.0,0
33965,50.78,40.07,831,0.72,dildy,44.0,3.8500000000000000,0
88522,83.19,4.31,232,8.62,mehu,44.0,0.0,0
94759,80.99,10.74,121,0.0,napue,44.0,0.0,0
111718,88.89,11.11,162,0.0,rhodie,44.0,0.0,0
86788,55.03,37.11,318,3.46,mcconnico,44.0,0.0,0
98214,93.42,3.29,152,0.0,ogunsola,44.0,0.0,0
37177,97.52,0.0,121,0.0,durojaiye,44.0,0.0,0
90870,82.68,13.39,381,1.31,miree,44.0,0.0,0
75846,56.37,36.16,589,3.74,lastrapes,44.0,0.0,0
96337,97.5,0.0,120,0.0,nigatu,44.0,0.0,0
124451,94.02,1.9,368,0.0,siplin,44.0,0.0,0
49528,95.09,3.07,163,0.0,githinji,44.0,0.0,0
28493,72.54,19.01,142,0.0,cuffey,44.0,0.0,0
14357,57.5,37.5,120,0.0,bondon,44.0,0.0,0
13594,64.53,30.34,234,2.14,boclair,44.0,0.0,0
40612,94.59,0.0,111,0.0,ezeani,44.0,0.0,0
110963,67.62,26.77,2421,1.73,reliford,44.0,0.0,0
37978,91.36,3.02,463,1.51,edgerson,45.0,0.0,0
3756,82.82,7.98,163,0.0,antione,45.0,3.07,0
107316,82.32,7.4,311,6.75,prospere,45.0,0.0,0
74779,61.35,22.31,251,8.37,lambey,45.0,0.0,0
137733,81.25,13.64,176,3.41,tyms,45.0,0.0,0
51270,63.76,28.22,287,4.18,gousse,45.0,0.0,0
85414,54.95,35.16,182,6.04,massop,45.0,0.0,0
25287,66.49,28.35,194,0.0,clunis,45.0,0.0,0
95842,90.55,3.05,328,1.83,neverson,45.0,0.0,0
80544,93.67,0.64,1879,2.71,louissaint,45.0,0.0,0
18441,88.7,2.74,292,0.0,bumphus,45.0,0.0,0
96362,99.15,0.0,118,0.0,nigussie,45.0,0.0,0
55749,77.17,18.11,127,0.0,harriell,45.0,0.0,0
18526,58.54,33.54,164,5.49,bunyon,45.0,0.0,0
3238,64.14,21.31,474,0.0,ancar,45.0,6.12,0
86704,56.81,39.87,1116,1.61,mccluney,45.0,0.0,0
133623,94.57,1.29,387,0.0,tesfamariam,45.0,0.0,0
42174,94.35,1.81,496,2.02,fenelus,45.0,0.0,0
68987,58.47,37.1,248,2.02,kinnel,45.0,0.0,0
75888,86.97,7.13,491,1.43,lathon,45.0,0.0,0
98919,96.69,0.0,121,0.0,onochie,45.0,0.0,0
98992,95.65,0.0,115,0.0,oparah,45.0,0.0,0
131262,89.54,5.23,153,0.0,swanier,45.0,0.0,0
136200,92.05,0.0,176,5.11,trawally,45.0,0.0,0
53255,77.07,20.44,362,0.0,guiden,45.0,0.0,0
14478,69.12,19.3,285,6.32,bonnick,45.0,0.0,0
3151,92.31,0.0,117,0.0,ampomah,46.0,0.0,0
